,ENG-SPA_id,Phonemes_ENG,Phonemes_SPA,Total_phonemes_ENG,Total_phonemes_SPA
262,s2_1_seg263,"[('v', 1.25, 1.28), ('w', 1.87, 1.91), ('w', 2.79, 2.83), ('m', 3.08, 3.11), ('w', 4.15, 4.19)]","[('m', 0.936, 0.996), ('p', 1.176, 1.206), ('m', 1.856, 1.906), ('m', 4.506, 4.576), ('b', 4.576, 4.616)]",5,5
263,s2_1_seg264,"[('m', 0.95, 1.0), ('w', 1.92, 1.95), ('b', 2.59, 2.62)]","[('m', 0.836, 0.866), ('f', 2.041, 2.086), ('p', 2.376, 2.406), ('m', 2.916, 2.966)]",3,4
264,s2_1_seg265,"[('b', 0.77, 0.82), ('f', 1.58, 1.65)]","[('B', 0.646, 0.676), ('m', 1.066, 1.116), ('m', 1.116, 1.166)]",2,3
265,s2_1_seg266,"[('w', 0.0, 0.04), ('b', 0.24, 0.29)]","[('m', 0.496, 0.586)]",2,1
266,s2_1_seg267,"[('f', 0.1, 0.145), ('w', 1.33, 1.37)]","[('f', 0.406, 0.446), ('p', 1.336, 1.376)]",2,2
267,s2_1_seg268,"[('f', 0.19, 0.22), ('f', 1.01, 1.04), ('b', 1.56, 1.61), ('f', 2.44, 2.47), ('m', 3.01, 3.64), ('f', 4.23, 4.26)]","[('m', 0.186, 0.216), ('m', 1.576, 1.646), ('m', 3.786, 3.856), ('m', 4.046, 4.106)]",6,4
268,s2_1_seg269,[],"[('b', 0.146, 0.276)]",0,1
269,s2_1_seg270,"[('b', 0.56, 0.6)]","[('p', 0.406, 0.436), ('m', 0.606, 0.646)]",1,2
270,s2_1_seg271,"[('w', 0.0, 0.03), ('w', 0.28, 0.35)]","[('w', 0.026, 0.126)]",2,1
271,s2_1_seg272,[],[],0,0
272,s2_1_seg273,[],[],0,0
273,s2_1_seg274,"[('p', 0.85, 0.97), ('m', 2.81, 5.18), ('m', 5.9, 5.93)]","[('m', 2.196, 2.266), ('m', 2.746, 2.776), ('m', 4.416, 4.636)]",3,3
274,s2_1_seg275,[],[],0,0
275,s2_1_seg276,"[('m', 1.86, 1.89), ('w', 2.19, 2.22)]","[('B', 0.431, 0.466), ('B', 2.066, 2.096), ('m', 2.506, 2.536)]",2,3
276,s2_1_seg277,"[('m', 0.41, 0.44), ('w', 0.51, 0.62), ('w', 1.19, 1.23), ('v', 1.74, 1.79)]","[('m', 0.206, 0.266), ('m', 0.996, 1.036), ('p', 1.716, 1.796), ('p', 1.966, 1.996)]",4,4
277,s2_1_seg278,[],"[('p', 1.196, 1.236)]",0,1
278,s2_1_seg279,"[('f', 0.14, 0.195), ('w', 1.2, 1.23)]","[('m', 2.516, 2.606)]",2,1
279,s2_1_seg280,[],[],0,0
280,s2_1_seg281,"[('b', 0.27, 0.3), ('w', 1.62, 1.65), ('p', 2.23, 2.27), ('m', 2.41, 2.44)]","[('B', 0.556, 0.596), ('m', 0.656, 0.726), ('p', 1.396, 1.436), ('m', 1.496, 1.916)]",4,4
281,s2_1_seg282,"[('p', 0.38, 0.46), ('m', 0.54, 0.62), ('m', 0.98, 1.04)]","[('p', 0.176, 0.206), ('m', 0.356, 0.416)]",3,2
282,s2_1_seg283,"[('p', 0.68, 0.8)]","[('B', 0.306, 0.356), ('p', 0.856, 0.886), ('f', 0.966, 0.996), ('B', 1.056, 1.086)]",1,4
283,s2_1_seg284,"[('w', 0.0, 0.05)]",[],1,0
284,s2_1_seg285,"[('b', 0.51, 0.54)]",[],1,0
285,s2_1_seg286,"[('m', 0.62, 0.72)]",[],1,0
286,s2_1_seg287,"[('w', 0.33, 0.36), ('p', 0.43, 0.47), ('b', 0.57, 0.6), ('b', 0.63, 0.66), ('f', 0.81, 0.9), ('f', 1.25, 1.31), ('v', 1.41, 1.45), ('m', 1.45, 1.49)]","[('B', 0.086, 0.146), ('f', 0.551, 0.636), ('w', 0.636, 0.716), ('m', 1.396, 1.466)]",8,4
287,s2_1_seg288,"[('v', 0.39, 0.43), ('m', 0.69, 0.72)]",[],2,0
288,s2_1_seg289,"[('f', 0.21, 0.24), ('f', 0.95, 1.1)]","[('m', 0.016, 0.076), ('m', 0.456, 0.516), ('f', 1.056, 1.086)]",2,3
289,s2_1_seg290,"[('f', 0.91, 1.0)]","[('m', 1.476, 1.536)]",1,1
290,s2_1_seg291,"[('f', 0.21, 0.24), ('m', 0.3, 0.38), ('p', 0.74, 0.79)]","[('F', 0.316, 0.376), ('B', 0.596, 0.636), ('m', 0.696, 0.766)]",3,3
291,s2_1_seg292,"[('m', 0.26, 0.3), ('w', 0.36, 0.4), ('m', 3.1, 3.16)]","[('m', 0.016, 0.126), ('m', 0.316, 0.376), ('w', 0.496, 0.546), ('B', 0.926, 0.966), ('m', 2.736, 2.846)]",3,5
292,s2_1_seg293,[],"[('B', 0.766, 0.826)]",0,1
293,s2_1_seg294,"[('m', 0.6, 0.69)]","[('m', 0.596, 0.626)]",1,1
294,s2_1_seg295,"[('m', 0.28, 0.38), ('p', 1.78, 1.81)]","[('B', 1.396, 1.436)]",2,1
295,s2_1_seg296,"[('f', 0.07, 0.12), ('m', 0.18, 0.29), ('w', 1.05, 1.17), ('w', 1.28, 1.4), ('w', 1.92, 2.0), ('f', 2.89, 3.0), ('w', 3.72, 3.75), ('b', 4.21, 4.26), ('w', 4.64, 4.73), ('w', 4.88, 5.02)]","[('p', 0.156, 0.186), ('B', 1.286, 1.346), ('m', 1.936, 1.966), ('w', 2.536, 2.626), ('m', 2.836, 2.886), ('p', 3.006, 3.046), ('m', 3.706, 3.796), ('m', 3.946, 3.976), ('m', 4.246, 4.316), ('w', 5.086, 5.126)]",10,10
296,s2_1_seg297,"[('w', 0.37, 0.4), ('m', 1.2, 1.32), ('w', 1.62, 1.76), ('m', 2.05, 2.14), ('v', 3.0, 3.05)]","[('m', 0.571, 0.626), ('p', 1.826, 1.876), ('B', 2.156, 2.216), ('m', 3.296, 3.326)]",5,4
297,s2_1_seg298,[],[],0,0
298,s2_1_seg299,[],[],0,0
299,s2_1_seg300,"[('w', 0.12, 0.15)]",[],1,0
300,s2_1_seg301,[],[],0,0
301,s2_1_seg302,[],[],0,0
302,s2_1_seg303,"[('p', 0.68, 0.89), ('v', 2.79, 2.87), ('f', 3.06, 3.13), ('w', 3.8, 3.83), ('m', 4.0, 4.06), ('p', 4.36, 4.43)]","[('m', 0.676, 0.726), ('p', 1.286, 1.326), ('p', 3.046, 3.076), ('m', 3.446, 3.496), ('p', 3.556, 3.606), ('p', 4.436, 4.476), ('w', 4.476, 4.546), ('B', 4.706, 4.736), ('m', 4.946, 5.016), ('m', 5.266, 5.316)]",6,10
303,s2_1_seg304,"[('f', 0.42, 0.45), ('m', 0.93, 0.99)]","[('b', 0.026, 0.086), ('B', 0.856, 0.916)]",2,2
304,s2_1_seg305,"[('m', 1.06, 1.11), ('v', 1.16, 1.31), ('w', 1.49, 1.52), ('v', 1.65, 1.69), ('f', 1.78, 1.87), ('v', 2.25, 2.31), ('m', 2.73, 2.79), ('p', 2.79, 2.9)]","[('b', 0.036, 0.156), ('B', 0.756, 0.926), ('m', 1.166, 1.236), ('p', 1.586, 1.656), ('B', 1.996, 2.026), ('p', 2.436, 2.486), ('m', 2.856, 2.886), ('p', 2.886, 2.976)]",8,8
305,s2_1_seg306,"[('b', 0.08, 0.14), ('f', 0.39, 0.42), ('f', 0.42, 0.5), ('v', 0.61, 0.66), ('p', 1.54, 1.58), ('f', 1.8, 1.88), ('m', 2.01, 2.06), ('f', 2.12, 2.22)]","[('B', 0.116, 0.156), ('p', 0.406, 0.466), ('m', 1.426, 1.476), ('B', 1.756, 1.786), ('f', 2.056, 2.116)]",8,5
306,s2_1_seg307,"[('w', 0.42, 0.46), ('p', 0.69, 0.74), ('f', 0.91, 0.97), ('f', 1.17, 1.26), ('b', 1.43, 1.48)]","[('m', 0.026, 0.076), ('p', 0.126, 0.196), ('m', 0.326, 0.376), ('p', 0.376, 0.426), ('F', 0.556, 0.586), ('f', 0.586, 0.616), ('m', 0.916, 0.966), ('B', 1.186, 1.226)]",5,8
307,s2_1_seg308,"[('f', 1.09, 1.23), ('f', 1.33, 1.43), ('m', 1.48, 1.52), ('f', 2.275, 2.31), ('f', 2.46, 2.51)]","[('p', 1.186, 1.256), ('p', 2.506, 2.546)]",5,2
308,s2_1_seg309,"[('p', 2.15, 2.26)]","[('B', 1.646, 1.696), ('p', 1.756, 1.806), ('p', 1.916, 1.986)]",1,3
309,s2_1_seg310,"[('b', 0.29, 0.35)]","[('m', 0.521, 0.596)]",1,1
310,s2_1_seg311,"[('f', 0.09, 0.23), ('b', 0.89, 0.92), ('p', 1.65, 1.7), ('m', 1.79, 1.82), ('p', 2.27, 2.31), ('m', 2.4, 2.43), ('f', 2.52, 2.74), ('m', 3.42, 3.47), ('b', 4.02, 4.07), ('f', 4.48, 4.54), ('m', 4.77, 4.81)]","[('B', 0.121, 0.166), ('p', 0.756, 0.816), ('B', 1.001, 1.036), ('B', 1.716, 1.766), ('B', 2.146, 2.186), ('m', 3.126, 3.176), ('p', 3.176, 3.216), ('m', 4.056, 4.116), ('B', 4.386, 4.426)]",11,9
311,s2_1_seg312,"[('p', 0.45, 0.53), ('p', 1.67, 1.78), ('f', 1.91, 1.99), ('b', 2.05, 2.08), ('w', 2.5, 2.54), ('b', 2.66, 2.7), ('w', 2.86, 2.9)]","[('m', 0.236, 0.286), ('B', 0.476, 0.526), ('m', 0.636, 0.686), ('B', 0.826, 0.856), ('p', 0.976, 1.016), ('m', 1.416, 1.476), ('B', 1.656, 1.726), ('p', 2.356, 2.426)]",7,8
312,s2_1_seg313,"[('f', 0.22, 0.29)]",[],1,0
313,s2_1_seg314,"[('f', 0.28, 0.33), ('m', 0.79, 0.86)]",[],2,0
314,s2_1_seg315,"[('v', 0.19, 0.24), ('m', 0.35, 0.44), ('f', 0.5, 0.63), ('w', 0.8, 0.92)]","[('B', 0.456, 0.486), ('w', 0.486, 0.526)]",4,2
315,s2_1_seg316,"[('f', 0.07, 0.1), ('v', 0.42, 0.5)]","[('B', 0.431, 0.486), ('B', 0.616, 0.646)]",2,2
316,s2_1_seg317,"[('b', 1.44, 1.49)]","[('m', 1.356, 1.406), ('p', 1.406, 1.456), ('B', 1.646, 1.676)]",1,3
317,s2_1_seg318,"[('m', 0.78, 0.82), ('f', 0.82, 0.86), ('m', 0.92, 0.97), ('f', 1.05, 1.14), ('m', 2.51, 2.54), ('f', 3.01, 3.09), ('m', 3.16, 3.2)]","[('B', 0.796, 0.876), ('f', 1.346, 1.386), ('m', 2.896, 2.946)]",7,3
318,s2_1_seg319,"[('b', 0.33, 0.36), ('b', 0.86, 0.91), ('m', 1.09, 1.12), ('p', 1.12, 1.23), ('v', 1.39, 1.435)]","[('p', 0.836, 0.886), ('w', 1.276, 1.326)]",5,2
319,s2_1_seg320,"[('f', 0.08, 0.21)]","[('f', 0.176, 0.226)]",1,1
320,s2_1_seg321,[],[],0,0
321,s2_1_seg322,"[('w', 0.48, 0.53)]","[('m', 0.206, 0.276)]",1,1
322,s2_1_seg323,"[('w', 1.5, 1.53), ('p', 1.76, 1.8)]","[('p', 1.936, 2.016)]",2,1
323,s2_1_seg324,"[('b', 0.15, 0.24), ('b', 1.28, 1.37), ('v', 2.9, 2.93)]","[('p', 0.196, 0.226), ('B', 1.596, 1.636), ('p', 2.216, 2.256), ('w', 2.286, 2.336), ('B', 2.396, 2.456)]",3,5
324,s2_1_seg325,"[('b', 0.88, 1.04), ('b', 1.35, 1.39), ('v', 1.59, 1.675), ('v', 3.36, 3.39), ('v', 3.42, 3.45), ('w', 3.53, 3.57), ('m', 3.7, 3.73)]","[('m', 0.126, 0.226), ('m', 0.296, 0.376), ('m', 3.036, 3.146), ('p', 3.356, 3.386)]",7,4
325,s2_1_seg326,"[('f', 0.97, 1.06), ('b', 1.71, 1.75), ('w', 1.93, 1.96), ('b', 2.14, 2.22), ('w', 2.68, 2.71), ('v', 3.71, 3.74), ('v', 3.84, 3.93), ('v', 4.18, 4.23)]","[('B', 0.506, 0.656), ('B', 1.276, 1.306), ('B', 1.726, 1.766), ('B', 2.416, 2.456), ('B', 2.596, 2.646), ('B', 2.781, 2.816), ('B', 3.616, 3.666), ('p', 3.956, 3.996), ('B', 4.086, 4.116)]",8,9
326,s2_1_seg327,[],[],0,0
327,s2_1_seg328,"[('m', 0.13, 0.2)]","[('m', 0.356, 0.406), ('B', 0.806, 0.836)]",1,2
328,s2_1_seg329,[],"[('m', 0.206, 0.256), ('m', 0.426, 0.506), ('m', 0.746, 0.786), ('F', 1.256, 1.306), ('w', 1.306, 1.376)]",0,5
329,s2_1_seg330,"[('m', 0.18, 0.22), ('w', 0.22, 0.25), ('p', 0.42, 0.53)]","[('m', 0.296, 0.336), ('B', 0.626, 0.656), ('m', 0.786, 0.836)]",3,3
330,s2_1_seg331,"[('v', 1.93, 2.0), ('m', 3.83, 3.89), ('b', 5.16, 5.23)]","[('B', 1.936, 1.976), ('w', 2.936, 2.966), ('m', 3.756, 3.786), ('m', 4.776, 4.826)]",3,4
331,s2_1_seg332,"[('v', 0.25, 0.36), ('m', 0.51, 1.71)]","[('F', 1.726, 1.826), ('w', 1.826, 1.916)]",2,2
332,s2_1_seg333,[],"[('w', 2.536, 2.676), ('B', 2.726, 2.806)]",0,2
333,s2_1_seg334,"[('w', 0.53, 0.56), ('v', 0.66, 0.74)]","[('m', 0.286, 0.346), ('b', 0.346, 0.386)]",2,2
334,s2_1_seg335,"[('f', 0.23, 0.26), ('p', 0.75, 0.81), ('w', 1.63, 1.71), ('p', 3.52, 3.57), ('p', 3.61, 3.64), ('w', 3.85, 3.94), ('v', 4.12, 4.31)]","[('p', 1.506, 1.546), ('m', 2.346, 2.396), ('w', 2.686, 2.786), ('p', 3.326, 3.396), ('m', 4.126, 4.156), ('m', 4.336, 4.396)]",7,6
335,s2_1_seg336,"[('f', 1.62, 1.65)]","[('w', 0.046, 0.096), ('f', 0.436, 0.506), ('m', 0.596, 0.636), ('f', 1.486, 1.536)]",1,4
336,s2_1_seg337,"[('m', 1.26, 1.32), ('p', 1.32, 1.35), ('b', 2.7, 2.73), ('p', 3.06, 3.12)]","[('B', 0.186, 0.216), ('m', 1.406, 2.656)]",4,2
337,s2_1_seg338,"[('f', 0.02, 0.08), ('f', 0.23, 0.27), ('v', 1.86, 1.93), ('w', 2.0, 2.18)]","[('m', 0.236, 0.366), ('p', 0.366, 0.396), ('B', 1.666, 1.696), ('m', 2.086, 2.206)]",4,4
338,s2_1_seg339,[],"[('m', 0.136, 0.266)]",0,1
339,s2_1_seg340,"[('m', 0.5, 2.29), ('v', 2.65, 2.71), ('f', 2.82, 2.86), ('p', 3.09, 3.15)]","[('m', 2.236, 2.306), ('B', 2.396, 2.456), ('p', 2.906, 2.956)]",4,3
340,s2_1_seg341,"[('p', 1.86, 1.99), ('w', 2.34, 2.42)]","[('p', 1.716, 1.756), ('m', 2.436, 2.486), ('b', 2.486, 2.526)]",2,3
341,s2_1_seg342,"[('m', 0.18, 0.23), ('v', 0.38, 0.43)]","[('m', 0.906, 0.966), ('b', 0.966, 1.006)]",2,2
342,s2_1_seg343,"[('v', 0.0, 0.07), ('b', 0.28, 0.31), ('p', 2.76, 2.8)]","[('p', 0.166, 0.236), ('B', 0.306, 0.346), ('p', 2.706, 2.766)]",3,3
343,s2_1_seg344,"[('b', 0.0, 0.03)]","[('p', 0.0, 0.056)]",1,1
344,s2_1_seg345,"[('f', 0.14, 0.24), ('m', 0.5, 0.59)]","[('f', 0.111, 0.166), ('m', 0.946, 0.986)]",2,2
345,s2_1_seg346,"[('f', 0.23, 0.28), ('m', 2.39, 2.47)]","[('B', 0.176, 0.206), ('f', 0.316, 0.366), ('m', 2.586, 2.636), ('m', 2.776, 2.826)]",2,4
346,s2_1_seg347,"[('m', 0.0, 0.03)]",[],1,0
347,s2_1_seg348,"[('m', 0.23, 0.31), ('f', 0.81, 0.84), ('v', 1.26, 1.36), ('m', 1.75, 1.83), ('v', 1.93, 2.05), ('f', 4.01, 4.04)]","[('p', 0.306, 0.336), ('w', 0.336, 0.386), ('m', 0.626, 0.686), ('m', 1.216, 1.326), ('p', 3.046, 3.076), ('m', 3.516, 3.546)]",6,6
348,s2_1_seg349,"[('v', 0.42, 0.65), ('m', 0.71, 0.77), ('b', 1.42, 1.45)]","[('m', 0.026, 0.116)]",3,1
349,s2_1_seg350,"[('f', 0.21, 0.3), ('p', 2.23, 2.3), ('b', 2.53, 2.56)]","[('B', 0.186, 0.236), ('p', 2.176, 2.226)]",3,2
350,s2_1_seg351,"[('b', 0.0, 0.05), ('v', 0.78, 0.82), ('f', 0.87, 0.95), ('w', 1.25, 1.29), ('w', 1.81, 1.84), ('f', 2.51, 2.54)]","[('B', 1.166, 1.206)]",6,1
351,s2_1_seg352,"[('w', 0.135, 0.2), ('v', 0.73, 0.77), ('m', 1.18, 1.23)]","[('p', 0.376, 0.406), ('m', 0.926, 0.966), ('p', 0.966, 1.026)]",3,3
352,s2_1_seg353,"[('w', 1.37, 1.49), ('w', 2.13, 2.16), ('m', 2.32, 2.37), ('m', 3.58, 3.61), ('p', 3.61, 3.68)]","[('m', 1.686, 1.726), ('p', 1.726, 1.796), ('m', 2.476, 2.586), ('m', 3.596, 3.676), ('p', 3.676, 3.736)]",5,5
353,s2_1_seg354,"[('w', 1.56, 1.62), ('m', 1.84, 1.89), ('m', 2.48, 2.53), ('b', 2.8, 2.83), ('f', 3.0, 3.07), ('w', 3.2, 3.23), ('m', 3.29, 3.34), ('p', 4.19, 4.22), ('f', 4.28, 4.31), ('p', 4.45, 4.52)]","[('m', 1.226, 1.336), ('b', 1.336, 1.366), ('m', 2.876, 2.926), ('m', 3.156, 3.226), ('m', 3.476, 3.516), ('p', 4.186, 4.236), ('p', 4.726, 4.756)]",10,7
354,s2_1_seg355,"[('w', 0.4, 0.43), ('m', 0.58, 0.62)]",[],2,0
355,s2_1_seg356,"[('w', 0.66, 0.69), ('b', 0.9, 0.95), ('m', 1.02, 1.07), ('p', 1.17, 1.25)]","[('m', 1.016, 1.086), ('p', 1.126, 1.186)]",4,2
356,s2_1_seg357,"[('w', 0.05, 0.09), ('v', 1.02, 1.1)]","[('p', 0.186, 0.216), ('B', 0.636, 0.696)]",2,2
357,s2_1_seg358,[],[],0,0
358,s2_1_seg359,"[('v', 1.61, 1.65), ('w', 2.17, 2.25), ('m', 2.42, 2.48), ('m', 3.14, 3.18), ('f', 3.4, 3.45), ('v', 3.92, 3.97), ('w', 3.97, 4.01)]","[('B', 1.626, 1.676), ('m', 4.016, 4.046)]",7,2
359,s2_1_seg360,"[('v', 0.22, 0.26), ('b', 0.35, 0.38), ('m', 0.6, 0.64), ('p', 1.49, 1.52)]","[('B', 0.076, 0.136), ('m', 0.506, 0.536), ('b', 0.536, 0.566), ('p', 2.036, 2.066)]",4,4
360,s2_1_seg361,"[('b', 0.94, 0.99)]",[],1,0
361,s2_1_seg362,"[('v', 0.34, 0.37), ('f', 0.48, 0.52), ('b', 0.74, 0.77), ('b', 1.0, 1.05)]","[('B', 0.346, 0.376)]",4,1
362,s2_1_seg363,"[('v', 0.2, 0.23), ('f', 0.32, 0.36), ('v', 0.76, 0.79)]",[],3,0
363,s2_1_seg364,"[('v', 1.04, 1.12), ('f', 2.44, 2.54), ('m', 2.77, 2.9)]","[('B', 2.526, 2.556), ('B', 2.616, 2.676), ('m', 2.846, 2.916), ('p', 2.916, 2.996), ('m', 3.236, 3.266)]",3,5
364,s2_1_seg365,"[('m', 0.26, 0.31)]","[('b', 0.016, 0.076), ('m', 0.136, 0.196)]",1,2
365,s2_1_seg366,"[('v', 1.62, 1.69)]",[],1,0
366,s2_1_seg367,"[('b', 0.48, 0.54)]","[('B', 0.796, 0.856)]",1,1
367,s2_1_seg368,[],[],0,0
368,s2_1_seg369,[],"[('p', 1.176, 1.256)]",0,1
369,s2_1_seg370,"[('w', 1.89, 1.92), ('f', 2.77, 2.86), ('v', 3.27, 3.315), ('w', 3.59, 3.62), ('v', 3.92, 4.03), ('f', 4.23, 4.28)]","[('p', 2.566, 2.616), ('m', 2.676, 2.756), ('m', 3.776, 3.856)]",6,3
370,s2_1_seg371,"[('b', 0.12, 0.15), ('p', 1.03, 1.1), ('p', 1.5, 1.61)]","[('p', 0.926, 0.966), ('p', 1.676, 1.726)]",3,2
371,s2_1_seg372,[],[],0,0
372,s2_1_seg373,"[('b', 0.72, 0.75), ('w', 1.62, 1.65), ('w', 2.93, 2.96), ('v', 3.22, 3.25)]","[('p', 0.016, 0.046), ('p', 0.476, 0.516), ('B', 0.706, 0.746), ('m', 1.156, 1.206), ('B', 2.776, 2.806)]",4,5
373,s2_1_seg374,[],"[('b', 0.036, 0.086)]",0,1
374,s2_1_seg375,"[('b', 0.29, 0.35), ('w', 0.58, 0.61)]",[],2,0
375,s2_1_seg376,"[('m', 0.0, 0.09)]",[],1,0
376,s2_1_seg377,"[('p', 2.09, 2.19), ('p', 2.81, 2.9), ('m', 3.25, 3.42)]","[('f', 2.851, 2.926), ('p', 3.346, 3.416)]",3,2
377,s2_1_seg378,"[('m', 0.31, 0.38), ('f', 1.75, 1.85), ('m=', 3.18, 3.27), ('p', 3.57, 3.61)]","[('m', 0.796, 0.936), ('p', 2.046, 2.106), ('B', 3.636, 3.666), ('w', 3.666, 3.766)]",4,4
378,s2_1_seg379,"[('w', 0.8, 0.88), ('b', 1.08, 1.16)]","[('m', 0.766, 0.806), ('p', 0.806, 0.836)]",2,2
379,s2_1_seg380,[],"[('B', 0.346, 0.376)]",0,1
380,s2_1_seg381,"[('v', 0.73, 0.77)]","[('w', 0.396, 0.436), ('w', 0.736, 0.806), ('B', 0.846, 0.916), ('B', 1.001, 1.036)]",1,4
381,s2_1_seg382,"[('p', 0.28, 0.36)]","[('m', 0.646, 0.726), ('p', 0.726, 0.756), ('B', 0.986, 1.016)]",1,3
382,s2_1_seg383,"[('b', 0.2, 0.23), ('w', 0.4, 0.43), ('v', 0.57, 0.62), ('m', 0.89, 0.96), ('w', 1.29, 1.32), ('w', 1.45, 1.51), ('m', 1.57, 1.64)]","[('m', 0.606, 0.666), ('m', 1.376, 1.436)]",7,2
383,s2_1_seg384,"[('m', 0.31, 0.39)]","[('m', 0.606, 0.666), ('m', 1.376, 1.436)]",1,2
384,s2_1_seg385,[],[],0,0
385,s2_1_seg386,[],"[('m', 0.066, 0.116)]",0,1
386,s2_1_seg387,"[('w', 0.0, 0.08), ('f', 0.32, 0.46), ('m', 2.81, 2.87), ('m', 3.34, 3.57)]","[('B', 0.286, 0.346), ('m', 0.486, 0.546), ('B', 0.696, 0.746), ('B', 1.296, 1.326), ('p', 2.416, 2.446), ('m', 3.036, 3.076), ('B', 3.861, 3.936)]",4,7
387,s2_1_seg388,"[('w', 0.12, 0.15), ('w', 1.09, 1.16), ('m', 2.65, 2.68), ('p', 2.68, 2.75), ('p', 3.14, 3.26), ('f', 3.54, 3.61), ('v', 3.93, 4.0), ('b', 4.22, 4.28), ('p', 5.91, 5.98)]","[('m', 2.186, 2.226), ('p', 2.226, 2.276), ('p', 3.526, 3.586), ('p', 5.276, 5.346), ('B', 5.526, 5.586)]",9,5
388,s2_1_seg389,[],[],0,0
389,s2_1_seg390,"[('m', 0.29, 0.33), ('m', 3.59, 3.62)]","[('p', 0.0, 0.026), ('p', 3.466, 3.516)]",2,2
390,s2_1_seg391,"[('w', 0.0, 0.13)]","[('B', 0.086, 0.126)]",1,1
391,s2_1_seg392,"[('f', 0.44, 0.47), ('b', 1.04, 1.11), ('p', 2.83, 2.87), ('w', 2.87, 2.9), ('m', 2.985, 3.05)]","[('p', 0.0, 0.036), ('f', 0.216, 0.246), ('p', 0.546, 0.576), ('m', 2.211, 2.296), ('m', 3.036, 3.071)]",5,5
392,s2_1_seg393,"[('m', 0.14, 0.21)]",[],1,0
393,s2_1_seg394,"[('p', 2.41, 2.44)]","[('b', 0.0, 0.026), ('m', 2.166, 2.266), ('p', 2.436, 2.466)]",1,3
394,s2_1_seg395,"[('f', 1.9, 1.93), ('w', 2.42, 2.47), ('b', 2.75, 2.78), ('w', 4.99, 5.03), ('b', 5.09, 5.13), ('m', 6.14, 6.26), ('p', 6.26, 6.29)]","[('m', 0.826, 1.276), ('b', 1.276, 1.336), ('m', 3.256, 4.436), ('m', 5.776, 5.836), ('p', 5.836, 5.936), ('F', 6.456, 6.486), ('f', 6.486, 6.646)]",7,7
395,s2_1_seg396,"[('w', 0.0, 0.37), ('m', 1.11, 1.18)]","[('p', 0.0, 0.056), ('m', 0.286, 0.356), ('m', 0.696, 0.746)]",2,3
396,s2_1_seg397,"[('m', 0.64, 0.69)]",[],1,0
397,s2_1_seg398,"[('w', 0.0, 0.03)]","[('B', 0.286, 0.316), ('w', 0.316, 0.416), ('B', 0.496, 0.526)]",1,3
398,s2_1_seg399,[],[],0,0
399,s2_1_seg400,"[('w', 0.28, 0.31), ('w', 3.38, 3.49)]","[('p', 0.196, 0.256), ('B', 3.146, 3.186), ('p', 3.336, 3.366)]",2,3
400,s2_1_seg401,"[('m', 0.83, 0.91), ('m', 1.51, 1.54)]","[('m', 0.446, 0.496), ('b', 0.496, 0.556), ('m', 1.306, 1.366)]",2,3
401,s2_1_seg402,"[('m', 1.86, 1.89), ('w', 1.89, 1.92)]","[('B', 2.196, 2.226)]",2,1
402,s2_1_seg403,"[('f', 0.64, 0.67), ('m', 1.46, 1.58)]","[('p', 0.486, 0.516), ('p', 0.946, 0.996), ('m', 1.366, 1.446)]",2,3
403,s2_1_seg404,"[('w', 0.37, 0.54)]",[],1,0
404,s2_1_seg405,"[('b', 0.3, 0.35), ('m', 1.23, 1.33), ('b', 2.12, 2.15), ('w', 2.79, 2.82), ('m', 3.01, 3.91), ('b', 4.37, 4.41), ('f', 5.045, 5.16), ('m', 5.96, 6.07), ('b', 6.98, 7.01)]","[('B', 1.036, 1.076), ('p', 3.916, 4.026), ('w', 4.026, 4.066), ('m', 4.956, 5.026), ('B', 6.016, 6.066), ('p', 6.856, 6.886)]",9,6
405,s2_1_seg406,"[('f', 0.86, 0.92), ('w', 1.39, 1.45)]","[('B', 0.346, 0.406), ('p', 0.866, 0.926), ('w', 0.926, 1.006), ('m', 1.476, 1.546)]",2,4
406,s2_1_seg407,"[('b', 0.0, 0.03), ('m', 0.56, 0.61), ('m', 0.92, 0.99), ('v', 1.79, 1.94), ('m', 2.0, 3.55)]","[('p', 0.0, 0.036), ('m', 0.776, 0.806), ('p', 1.826, 1.856)]",5,3
407,s2_1_seg408,"[('m', 0.25, 0.345)]",[],1,0
408,s2_1_seg409,"[('w', 0.05, 0.09), ('p', 1.61, 1.72), ('b', 1.83, 1.88)]","[('m', 1.756, 1.796), ('p', 2.216, 2.246), ('B', 2.316, 2.346), ('m', 2.466, 2.496), ('b', 2.496, 2.536)]",3,5
409,s2_1_seg410,"[('m', 1.09, 1.14), ('m', 1.28, 1.36), ('p', 1.36, 1.39), ('w', 1.57, 1.62)]",[],4,0
410,s2_1_seg411,"[('m', 0.16, 0.29), ('b', 0.77, 0.8), ('f', 1.26, 1.29), ('v', 1.52, 1.59), ('v', 1.62, 1.74), ('p', 1.74, 1.8)]","[('m', 0.516, 0.546), ('p', 0.546, 0.596), ('B', 0.676, 0.716), ('B', 0.936, 0.966), ('B', 1.046, 1.096), ('p', 1.396, 1.426), ('m', 1.716, 1.746)]",6,7
