,ENG-SPA_id,Phonemes_ENG,Phonemes_SPA,Total_phonemes_ENG,Total_phonemes_SPA
262,s2_10_seg263,"[('w', 0.26, 0.29), ('p', 0.88, 1.03)]","[('m', 0.666, 0.736), ('p', 0.736, 0.786), ('m', 0.966, 1.066), ('B', 1.506, 1.566)]",2,4
263,s2_10_seg264,"[('m', 0.04, 0.14)]",[],1,0
264,s2_10_seg265,[],"[('m', 0.0, 0.076), ('w', 0.596, 0.626)]",0,2
265,s2_10_seg266,"[('w', 0.0, 0.08), ('p', 1.27, 1.31), ('m', 1.9, 2.0), ('p', 2.47, 2.51)]","[('B', 0.326, 0.396), ('m', 0.686, 0.756), ('p', 0.756, 0.806), ('w', 1.476, 1.546), ('B', 1.686, 1.726), ('m', 2.066, 2.156), ('p', 2.406, 2.436)]",4,7
266,s2_10_seg267,"[('m', 0.85, 0.88), ('v', 0.91, 1.0), ('p', 1.62, 1.65)]","[('B', 0.211, 0.266), ('p', 1.386, 1.446), ('b', 2.156, 2.236), ('m', 2.356, 2.386)]",3,4
267,s2_10_seg268,"[('w', 0.07, 0.1), ('b', 0.76, 0.8)]","[('m', 0.176, 0.216), ('p', 0.646, 0.726)]",2,2
268,s2_10_seg269,"[('p', 0.75, 0.8)]","[('B', 0.296, 0.336), ('m', 0.596, 0.656), ('p', 0.966, 1.006)]",1,3
269,s2_10_seg270,"[('w', 0.03, 0.08), ('b', 1.72, 1.79)]","[('p', 0.01, 0.076), ('m', 0.256, 0.286), ('p', 0.666, 0.696), ('m', 1.006, 1.036)]",2,4
270,s2_10_seg271,"[('m', 0.0, 0.03), ('w', 0.17, 0.2), ('v', 0.44, 0.53), ('b', 1.15, 1.18)]","[('m', 0.466, 0.516), ('B', 0.746, 0.786)]",4,2
271,s2_10_seg272,"[('w', 0.0, 0.13), ('b', 0.42, 0.47)]","[('m', 0.246, 0.276), ('m', 1.666, 1.696), ('p', 1.786, 1.826), ('p', 1.926, 1.956)]",2,4
272,s2_10_seg273,"[('b', 0.04, 0.11), ('w', 0.97, 1.01), ('f', 1.34, 1.43)]","[('p', 0.236, 0.336), ('m', 0.796, 0.876), ('p', 1.266, 1.376)]",3,3
273,s2_10_seg274,"[('p', 0.36, 0.4), ('m', 0.65, 0.7)]","[('p', 0.386, 0.436), ('p', 0.516, 0.556)]",2,2
274,s2_10_seg275,"[('w', 1.12, 1.19), ('b', 1.26, 1.29), ('b', 2.21, 2.4), ('p', 2.5, 2.56)]","[('p', 0.926, 0.986), ('B', 2.066, 2.096), ('w', 2.096, 2.126), ('p', 2.446, 2.486), ('B', 3.326, 3.356)]",4,5
275,s2_10_seg276,"[('m', 0.19, 0.22), ('m', 0.59, 0.63)]","[('m', 0.0, 0.036), ('B', 0.156, 0.186), ('B', 0.486, 0.516), ('m', 0.666, 0.716), ('m', 0.886, 0.966)]",2,5
276,s2_10_seg277,"[('b', 0.12, 0.15)]","[('B', 0.176, 0.206)]",1,1
277,s2_10_seg278,[],[],0,0
278,s2_10_seg279,"[('w', 0.43, 0.46), ('w', 0.58, 0.61), ('v', 1.07, 1.1)]","[('B', 1.156, 1.206), ('B', 1.466, 1.516)]",3,2
279,s2_10_seg280,"[('v', 1.78, 2.36), ('w', 2.96, 2.99)]","[('B', 0.566, 0.646)]",2,1
280,s2_10_seg281,"[('b', 0.06, 0.09), ('v', 0.32, 0.38), ('b', 1.33, 1.36), ('m', 1.48, 1.64), ('b', 2.62, 2.65)]","[('B', 1.436, 1.486), ('m', 1.626, 1.686), ('B', 2.636, 2.666)]",5,3
281,s2_10_seg282,"[('v', 0.36, 0.43), ('m', 0.52, 0.59), ('m', 1.07, 1.16), ('b', 1.16, 1.2), ('w', 1.29, 1.32)]","[('p', 0.886, 0.936), ('m', 1.186, 1.216), ('B', 1.436, 1.466)]",5,3
282,s2_10_seg283,"[('m', 0.32, 0.4), ('b', 0.53, 0.57)]","[('m', 0.236, 0.306), ('m', 0.476, 0.576)]",2,2
283,s2_10_seg284,"[('v', 0.3, 0.36), ('w', 0.62, 0.66), ('p', 1.23, 1.26), ('m', 1.76, 2.29)]","[('B', 0.066, 0.116), ('p', 0.756, 0.866), ('w', 0.866, 0.956), ('p', 1.166, 1.216), ('p', 1.316, 1.346)]",4,5
284,s2_10_seg285,"[('m', 0.33, 0.77), ('w', 0.87, 0.9)]","[('m', 0.476, 0.576), ('p', 0.576, 0.626)]",2,2
285,s2_10_seg286,"[('v', 0.08, 0.12), ('w', 0.59, 0.62)]",[],2,0
286,s2_10_seg287,"[('w', 0.82, 0.89), ('w', 2.47, 2.56), ('b', 3.4, 3.45), ('m', 3.71, 3.78), ('w', 3.78, 3.81), ('m', 4.03, 4.07)]","[('p', 2.706, 2.806), ('m', 3.356, 3.386)]",6,2
287,s2_10_seg288,"[('w', 0.32, 0.38)]",[],1,0
288,s2_10_seg289,"[('v', 0.44, 0.47)]",[],1,0
289,s2_10_seg290,"[('m', 0.26, 0.41), ('m', 0.41, 0.48), ('m', 0.6, 0.73)]","[('m', 0.526, 0.626), ('m', 0.871, 0.906)]",3,2
290,s2_10_seg291,"[('m', 0.13, 0.18), ('m', 0.31, 0.36), ('v', 0.88, 0.91)]","[('m', 0.166, 0.216), ('B', 0.926, 0.956)]",3,2
291,s2_10_seg292,"[('v', 0.04, 0.07), ('f', 0.07, 0.18), ('w', 0.56, 0.59), ('b', 1.29, 1.32), ('m', 1.35, 2.75), ('v', 5.03, 5.07), ('m', 5.19, 5.26)]","[('m', 0.0, 0.036), ('B', 0.816, 0.856), ('m', 1.111, 1.196), ('m', 1.766, 2.606), ('B', 3.186, 3.216), ('m', 4.366, 4.456), ('p', 5.756, 5.806)]",7,7
292,s2_10_seg293,"[('v', 0.08, 0.17), ('v', 0.41, 0.46), ('b', 0.69, 0.78), ('m', 1.12, 6.52), ('f', 6.58, 6.61), ('b', 6.69, 6.72)]","[('m', 1.816, 6.716), ('w', 7.276, 7.396)]",6,2
293,s2_10_seg294,"[('m', 0.29, 0.35), ('v', 1.01, 1.08)]","[('m', 0.0, 0.126)]",2,1
294,s2_10_seg295,"[('b', 0.74, 0.82)]","[('B', 0.416, 0.466), ('m', 0.666, 0.796)]",1,2
295,s2_10_seg296,"[('v', 0.43, 0.48), ('w', 0.69, 0.72), ('b', 1.21, 1.27), ('m', 1.57, 1.63), ('w', 1.85, 1.95), ('b', 2.38, 2.44), ('p', 3.38, 3.49), ('w', 4.115, 4.15)]","[('m', 0.236, 0.326), ('p', 0.326, 0.366), ('m', 0.746, 0.826), ('m', 1.596, 1.686), ('m', 1.686, 1.746), ('B', 1.816, 1.866), ('p', 2.206, 2.276), ('B', 3.566, 3.596), ('p', 3.656, 3.686)]",8,9
296,s2_10_seg297,[],"[('p', 0.836, 0.886), ('B', 1.116, 1.176), ('f', 1.566, 1.606)]",0,3
297,s2_10_seg298,"[('w', 0.08, 0.11), ('b', 0.36, 0.39), ('f', 1.51, 1.84)]","[('p', 0.356, 0.386), ('p', 0.606, 0.646), ('p', 1.526, 1.696), ('m', 1.906, 1.956), ('p', 2.006, 2.076)]",3,5
298,s2_10_seg299,"[('m', 0.27, 0.3), ('w', 0.7, 0.74), ('w', 0.86, 0.89), ('m', 0.95, 1.02)]","[('B', 0.536, 0.566), ('B', 0.796, 0.856), ('p', 0.936, 0.966), ('m', 1.136, 1.166), ('p', 1.246, 1.296)]",4,5
299,s2_10_seg300,"[('b', 0.41, 0.44), ('p', 1.01, 1.06), ('p', 1.12, 1.18), ('m', 1.33, 1.37), ('m', 1.45, 1.5)]","[('p', 0.436, 0.496), ('B', 0.866, 0.906), ('w', 1.516, 1.566)]",5,3
300,s2_10_seg301,"[('w', 1.29, 1.41), ('m', 3.29, 3.32)]","[('b', 0.006, 0.036), ('B', 1.376, 1.416), ('m', 2.566, 2.696), ('B', 2.906, 2.936), ('B', 3.226, 3.306), ('B', 3.416, 3.446)]",2,6
301,s2_10_seg302,"[('b', 0.67, 0.7), ('v', 1.5, 1.53), ('m', 2.09, 2.12)]","[('p', 0.726, 0.766)]",3,1
302,s2_10_seg303,"[('w', 0.525, 0.59), ('f', 1.14, 1.17)]","[('p', 0.836, 0.906), ('w', 0.906, 1.006), ('B', 1.396, 1.436), ('p', 1.916, 2.006)]",2,4
303,s2_10_seg304,"[('f', 0.03, 0.06)]","[('B', 0.146, 0.186)]",1,1
304,s2_10_seg305,"[('w', 0.45, 0.48), ('m', 1.23, 1.28), ('m', 2.32, 2.38)]","[('p', 0.576, 0.626), ('w', 1.596, 1.636)]",3,2
305,s2_10_seg306,"[('m', 0.0, 0.06)]","[('m', 0.0, 0.106)]",1,1
306,s2_10_seg307,"[('w', 0.01, 0.04)]","[('B', 0.696, 0.746)]",1,1
307,s2_10_seg308,"[('b', 0.17, 0.2), ('m', 0.83, 0.9), ('m', 1.01, 1.07), ('m', 1.1, 1.26), ('p', 1.34, 1.44), ('f', 2.48, 2.57), ('m', 2.72, 2.79)]","[('B', 0.686, 0.716), ('p', 0.996, 1.046), ('m', 1.426, 1.466), ('m', 1.536, 1.596), ('p', 1.856, 1.886)]",7,5
308,s2_10_seg309,"[('w', 0.24, 0.29), ('v', 1.16, 1.29)]","[('B', 0.566, 0.606), ('B', 0.686, 0.726), ('B', 2.626, 2.676), ('m', 2.946, 2.986)]",2,4
309,s2_10_seg310,"[('v', 1.64, 1.67), ('w', 1.73, 1.85), ('p', 3.68, 3.77), ('f', 5.25, 5.57)]","[('m', 0.306, 0.496), ('p', 0.496, 0.526), ('m', 1.056, 1.136), ('m', 1.586, 1.676), ('B', 3.406, 3.436), ('m', 3.596, 3.696), ('B', 4.356, 4.396), ('B', 5.096, 5.126)]",4,8
310,s2_10_seg311,"[('p', 0.74, 0.85), ('m', 0.95, 1.0)]","[('b', 0.026, 0.156), ('p', 0.816, 0.886), ('m', 0.966, 1.006)]",2,3
311,s2_10_seg312,"[('w', 0.52, 0.57), ('p', 0.97, 1.0), ('b', 1.91, 1.97), ('f', 2.24, 2.3), ('f', 2.46, 2.52), ('m', 2.65, 2.69), ('b', 3.08, 3.14)]","[('m', 0.146, 0.186), ('p', 0.336, 0.376), ('B', 0.506, 0.536), ('m', 0.626, 0.676), ('f', 2.666, 2.716), ('m', 3.276, 3.326), ('w', 3.676, 3.766), ('p', 3.846, 3.896)]",7,8
312,s2_10_seg313,"[('f', 0.53, 0.57), ('f', 1.0, 1.03), ('v', 1.48, 1.51)]","[('p', 0.336, 0.406), ('m', 0.596, 0.646), ('b', 1.146, 1.196)]",3,3
313,s2_10_seg314,[],"[('B', 0.426, 0.496), ('w', 0.496, 0.556)]",0,2
314,s2_10_seg315,"[('p', 0.19, 0.26), ('m', 0.37, 0.45), ('f', 1.58, 1.63), ('v', 3.18, 3.32)]","[('p', 0.146, 0.206), ('m', 0.286, 0.336)]",4,2
315,s2_10_seg316,"[('p', 0.33, 0.42), ('m', 0.48, 0.55), ('m', 0.76, 0.8), ('m', 1.21, 1.25), ('p', 1.25, 1.29), ('v', 1.5, 1.56), ('w', 2.29, 2.32)]","[('p', 0.406, 0.456), ('m', 0.536, 0.586), ('B', 1.156, 1.206), ('m', 1.636, 1.686), ('b', 1.686, 1.726), ('B', 2.396, 2.436)]",7,6
316,s2_10_seg317,"[('w', 0.16, 0.26), ('p', 0.51, 0.56), ('v', 1.37, 1.42), ('b', 1.66, 1.7), ('v', 1.91, 1.98), ('v', 2.43, 2.58), ('p', 2.85, 3.22), ('m', 3.75, 3.88)]","[('B', 1.316, 1.366), ('p', 1.686, 1.746), ('B', 2.446, 2.476), ('m', 2.626, 2.686), ('p', 3.516, 3.546), ('m', 3.746, 3.776)]",8,6
317,s2_10_seg318,"[('v', 0.34, 0.43), ('p', 0.7, 0.77), ('p', 0.87, 0.94), ('w', 1.66, 1.79), ('w', 1.86, 1.94), ('m', 2.05, 2.11), ('f', 2.35, 2.45), ('f', 3.07, 3.2), ('w', 3.2, 3.32)]","[('B', 0.506, 0.556), ('f', 1.646, 1.716), ('f', 2.746, 2.816), ('m', 2.926, 3.016)]",9,4
318,s2_10_seg319,"[('m', 0.26, 0.29), ('v', 0.41, 0.47), ('b', 0.64, 0.7), ('v', 1.15, 1.25), ('v', 1.96, 2.02), ('w', 2.22, 2.25)]","[('p', 0.646, 0.736), ('B', 1.516, 1.556), ('w', 1.666, 1.696), ('m', 1.846, 1.886), ('p', 2.066, 2.136)]",6,5
319,s2_10_seg320,"[('f', 2.65, 2.68), ('m', 2.93, 3.02), ('m', 3.36, 3.42), ('w', 3.62, 3.66), ('w', 4.17, 4.24), ('p', 4.32, 4.37), ('m', 4.86, 4.9), ('v', 5.11, 5.14)]","[('m', 0.026, 0.066), ('p', 0.826, 0.866), ('m', 2.276, 2.336), ('B', 2.636, 2.676), ('m', 3.126, 3.176), ('m', 3.306, 3.356), ('B', 5.156, 5.196)]",8,7
320,s2_10_seg321,"[('f', 1.53, 1.62), ('w', 1.79, 1.88), ('f', 2.14, 2.24)]","[('w', 0.396, 0.486), ('w', 1.796, 1.826)]",3,2
321,s2_10_seg322,"[('m', 1.58, 1.63), ('p', 1.63, 1.66), ('v', 1.98, 2.09), ('b', 2.62, 2.69)]","[('p', 0.116, 0.176), ('w', 0.176, 0.246), ('m', 1.236, 1.296), ('p', 1.296, 1.356), ('m', 1.866, 1.946), ('m', 1.986, 2.086)]",4,6
322,s2_10_seg323,"[('f', 0.87, 0.91), ('w', 1.08, 1.15), ('p', 1.61, 1.71), ('p', 2.25, 2.31), ('w', 2.47, 2.52)]","[('B', 1.276, 1.316), ('m', 1.666, 1.736), ('p', 1.866, 1.916), ('m', 2.576, 2.656), ('b', 2.656, 2.706), ('m', 3.176, 3.236)]",5,6
323,s2_10_seg324,"[('w', 0.48, 0.51), ('w', 0.65, 0.68), ('w', 0.75, 0.78), ('p', 1.11, 1.19), ('v', 2.48, 2.53)]","[('B', 0.366, 0.396), ('p', 1.566, 1.626), ('m', 2.116, 2.216), ('f', 2.356, 2.406)]",5,4
324,s2_10_seg325,"[('w', 0.06, 0.12), ('f', 0.78, 0.91)]","[('p', 0.206, 0.236), ('w', 0.236, 0.346), ('p', 0.666, 0.756)]",2,3
325,s2_10_seg326,"[('p', 0.15, 0.18), ('m', 0.18, 0.22), ('v', 0.73, 0.78), ('v', 1.29, 1.34), ('v', 1.34, 1.38), ('m', 2.22, 2.26), ('p', 2.26, 2.29), ('m', 4.05, 4.13)]","[('m', 0.376, 0.436), ('p', 1.636, 1.696), ('m', 2.056, 2.126), ('p', 2.126, 2.206), ('w', 3.706, 3.756)]",8,5
326,s2_10_seg327,"[('m', 0.96, 1.53)]","[('m', 1.826, 1.906), ('m', 2.686, 2.726), ('w', 2.756, 2.786), ('B', 2.816, 2.896)]",1,4
327,s2_10_seg328,[],[],0,0
328,s2_10_seg329,"[('b', 0.13, 0.18), ('f', 0.91, 0.95), ('m', 2.7, 2.77), ('v', 3.05, 3.12)]","[('B', 0.196, 0.246), ('p', 0.556, 0.596), ('m', 0.676, 0.716), ('B', 0.836, 0.876), ('w', 0.876, 0.946), ('B', 2.556, 2.586), ('p', 2.806, 2.846)]",4,7
329,s2_10_seg330,"[('m', 0.0, 0.15)]","[('m', 0.016, 0.046)]",1,1
330,s2_10_seg331,"[('w', 0.32, 0.35), ('m', 0.62, 0.67), ('v', 1.35, 1.39), ('p', 1.39, 1.44), ('v', 1.68, 1.71), ('m', 2.08, 2.13)]","[('m', 1.366, 1.406), ('p', 1.406, 1.446), ('B', 1.776, 1.836)]",6,3
331,s2_10_seg332,[],"[('B', 0.196, 0.226), ('m', 0.426, 0.496), ('B', 0.696, 0.736)]",0,3
332,s2_10_seg333,"[('m', 0.58, 4.79)]","[('m', 0.006, 0.146), ('m', 0.396, 0.466)]",1,2
333,s2_10_seg334,"[('b', 0.43, 0.46), ('p', 1.77, 1.83), ('p', 1.87, 1.9), ('w', 2.01, 2.04), ('m', 2.54, 2.6), ('b', 2.78, 2.81), ('p', 2.97, 3.11)]","[('B', 0.446, 0.486), ('m', 0.766, 0.826), ('p', 1.536, 1.576), ('w', 1.576, 1.606), ('F', 1.716, 1.766), ('p', 1.766, 1.836), ('B', 2.206, 2.256), ('B', 2.606, 2.666)]",7,8
334,s2_10_seg335,[],"[('m', 0.056, 0.086)]",0,1
335,s2_10_seg336,"[('m', 0.92, 1.02), ('b', 1.1, 1.13), ('f', 1.39, 1.42), ('f', 1.42, 1.52), ('w', 1.65, 1.7)]","[('p', 1.326, 1.366)]",5,1
336,s2_10_seg337,"[('m', 0.91, 1.28)]",[],1,0
337,s2_10_seg338,[],[],0,0
338,s2_10_seg339,"[('v', 0.47, 0.52), ('m', 1.24, 1.53), ('b', 1.6, 1.65)]","[('m', 1.626, 1.686)]",3,1
339,s2_10_seg340,"[('p', 0.21, 0.27), ('v', 1.08, 1.14)]","[('m', 0.026, 0.086), ('f', 0.686, 0.766), ('f', 0.986, 1.046)]",2,3
340,s2_10_seg341,"[('f', 0.09, 0.12), ('w', 0.45, 0.48), ('p', 0.63, 0.69), ('m', 1.06, 1.13)]","[('B', 0.136, 0.186), ('p', 0.336, 0.376), ('p', 0.726, 0.796), ('m', 0.996, 1.076), ('p', 1.076, 1.106), ('m', 1.316, 1.396), ('f', 1.936, 1.976)]",4,7
341,s2_10_seg342,"[('m', 1.62, 1.66), ('w', 1.66, 1.69), ('w', 2.48, 2.61), ('m', 2.77, 2.8), ('w', 2.8, 2.89), ('m', 3.03, 3.17)]","[('m', 0.146, 0.236), ('m', 1.166, 1.266), ('p', 2.096, 2.126), ('m', 2.836, 2.896)]",6,4
342,s2_10_seg343,"[('m', 0.14, 0.23)]","[('B', 0.636, 0.666)]",1,1
343,s2_10_seg344,"[('v', 0.46, 0.54), ('v', 0.74, 0.79), ('m', 1.35, 1.43)]","[('m', 1.206, 1.236)]",3,1
344,s2_10_seg345,"[('f', 0.03, 0.06), ('b', 0.63, 0.66), ('f', 1.19, 1.27), ('b', 1.84, 1.88)]","[('B', 0.446, 0.516)]",4,1
345,s2_10_seg346,"[('v', 0.48, 0.545)]","[('p', 0.516, 0.546), ('p', 0.686, 0.716)]",1,2
346,s2_10_seg347,"[('b', 0.14, 0.17), ('b', 0.64, 0.67), ('w', 0.83, 0.89), ('b', 1.11, 1.14), ('b', 1.7, 1.74), ('m', 1.82, 1.93)]","[('p', 0.206, 0.256), ('m', 0.896, 0.966), ('p', 1.546, 1.576), ('m', 1.786, 1.826), ('B', 2.046, 2.076), ('m', 2.216, 2.306)]",6,6
347,s2_10_seg348,"[('p', 0.61, 0.64), ('f', 1.09, 1.2)]","[('B', 0.446, 0.476), ('m', 0.606, 0.726), ('p', 1.016, 1.046)]",2,3
348,s2_10_seg349,"[('m', 0.06, 0.16), ('v', 0.5, 0.54), ('b', 1.17, 1.24)]","[('m', 0.556, 0.656), ('m', 1.526, 1.616), ('m', 1.676, 1.776), ('p', 1.776, 1.836)]",3,4
349,s2_10_seg350,[],[],0,0
350,s2_10_seg351,"[('w', 0.02, 0.05)]","[('B', 0.536, 0.566)]",1,1
351,s2_10_seg352,"[('m', 0.28, 0.34), ('w', 0.42, 0.46)]","[('B', 0.066, 0.096), ('B', 0.416, 0.446), ('p', 0.756, 0.786), ('w', 0.786, 0.846)]",2,4
352,s2_10_seg353,"[('w', 0.0, 0.06), ('v', 0.62, 0.67), ('p', 0.83, 0.93), ('m', 1.0, 1.1), ('p', 1.1, 1.13), ('m', 1.28, 1.33)]","[('m', 0.236, 0.286), ('w', 0.506, 0.556), ('w', 1.026, 1.076), ('p', 1.166, 1.216)]",6,4
353,s2_10_seg354,[],[],0,0
354,s2_10_seg355,"[('f', 1.48, 1.52)]",[],1,0
355,s2_10_seg356,"[('w', 0.03, 0.11), ('m', 0.33, 0.39), ('f', 0.85, 0.88)]","[('b', 0.006, 0.046), ('m', 0.136, 0.206), ('b', 0.206, 0.236), ('B', 0.806, 0.836)]",3,4
356,s2_10_seg357,"[('m', 0.11, 0.15), ('w', 0.72, 0.75)]","[('b', 0.076, 0.206), ('m', 1.046, 1.076)]",2,2
357,s2_10_seg358,"[('w', 0.2, 0.23), ('w', 0.51, 0.54), ('w', 4.0, 4.07), ('m', 5.19, 5.25), ('m', 5.37, 5.55), ('m', 5.75, 5.87), ('f', 5.96, 6.09)]","[('B', 0.706, 0.736), ('m', 0.856, 0.886), ('p', 3.216, 3.256), ('w', 3.256, 3.306), ('m', 4.366, 4.436), ('m', 4.476, 4.516), ('w', 4.706, 4.756), ('m', 5.186, 5.216), ('m', 5.616, 5.646), ('p', 5.686, 5.756)]",7,10
358,s2_10_seg359,"[('v', 0.21, 0.26), ('p', 0.54, 0.57), ('f', 0.74, 0.91), ('w', 1.79, 1.82), ('w', 1.89, 1.92), ('b', 1.99, 2.02), ('v', 2.26, 2.36)]","[('p', 0.556, 0.616), ('w', 0.646, 0.706), ('B', 0.856, 0.896)]",7,3
359,s2_10_seg360,"[('p', 0.21, 0.24), ('b', 0.36, 0.39), ('b', 0.45, 0.49), ('m', 0.88, 2.94), ('v', 3.68, 3.75), ('m', 4.2, 4.34)]","[('p', 0.206, 0.236), ('B', 0.316, 0.346), ('B', 0.446, 0.496)]",6,3
360,s2_10_seg361,"[('v', 0.41, 0.49), ('b', 0.58, 0.61), ('w', 1.24, 1.27)]","[('p', 1.476, 1.516), ('w', 1.516, 1.606)]",3,2
361,s2_10_seg362,"[('w', 0.0, 0.15), ('w', 0.98, 1.02), ('b', 1.15, 1.18), ('b', 1.27, 1.3), ('m', 2.17, 2.62), ('m', 2.74, 2.8), ('f', 2.87, 3.02), ('m', 3.09, 3.17)]","[('w', 0.156, 0.186), ('p', 0.736, 0.766), ('m', 1.036, 1.106), ('p', 1.156, 1.216), ('m', 2.461, 2.536), ('m', 2.776, 2.816), ('f', 2.911, 2.966), ('m', 3.056, 3.106)]",8,8
362,s2_10_seg363,"[('b', 0.23, 0.29), ('w', 0.45, 0.51)]","[('w', 0.576, 0.606), ('B', 0.776, 0.826)]",2,2
363,s2_10_seg364,[],[],0,0
364,s2_10_seg365,"[('v', 0.21, 0.24), ('b', 0.54, 0.58), ('b', 0.72, 0.75), ('f', 1.91, 1.94), ('w', 3.93, 4.15), ('m', 4.45, 5.35), ('v', 6.11, 6.16), ('w', 6.46, 6.55)]","[('m', 0.186, 0.276), ('b', 0.276, 0.306), ('w', 5.276, 5.356), ('p', 5.856, 5.916)]",8,4
365,s2_10_seg366,"[('f', 0.17, 0.2), ('m', 0.79, 0.9)]","[('m', 0.786, 0.816)]",2,1
366,s2_10_seg367,"[('w', 0.0, 0.29), ('w', 0.68, 0.71), ('w', 0.93, 0.98)]","[('B', 0.236, 0.296), ('p', 0.766, 0.796)]",3,2
367,s2_10_seg368,"[('b', 0.11, 0.15), ('m', 0.4, 0.44), ('w', 0.44, 0.48), ('p', 4.07, 4.119)]","[('B', 3.136, 3.166)]",4,1
368,s2_10_seg369,"[('w', 0.0, 0.12), ('b', 0.2, 0.26)]","[('m', 0.276, 0.316), ('b', 0.316, 0.356)]",2,2
369,s2_10_seg370,"[('m', 0.76, 0.82)]","[('m', 0.276, 0.336), ('p', 0.456, 0.536)]",1,2
370,s2_10_seg371,"[('v', 1.04, 1.13), ('p', 1.13, 1.17), ('v', 1.87, 2.02), ('w', 3.07, 3.22)]","[('m', 0.596, 0.686), ('p', 1.066, 1.106), ('w', 1.486, 1.526), ('B', 1.816, 1.856), ('p', 2.146, 2.206), ('w', 2.206, 2.276), ('w', 2.666, 2.696), ('m', 2.886, 2.956)]",4,8
371,s2_10_seg372,"[('p', 0.0, 0.1), ('p', 0.2, 0.25), ('m', 0.42, 0.45), ('p', 0.45, 0.48), ('f', 0.85, 0.99)]","[('p', 0.146, 0.186), ('p', 0.236, 0.276), ('p', 0.876, 0.906)]",5,3
372,s2_10_seg373,"[('f', 0.36, 0.39), ('f', 0.66, 0.76), ('b', 2.44, 2.47)]","[('B', 0.106, 0.146), ('w', 0.146, 0.206), ('m', 0.486, 0.536), ('B', 0.686, 0.746), ('B', 2.106, 2.136)]",3,5
373,s2_10_seg374,[],[],0,0
374,s2_10_seg375,"[('p', 0.01, 0.04), ('p', 0.19, 0.24)]","[('p', 0.0, 0.066), ('p', 0.316, 0.396)]",2,2
375,s2_10_seg376,"[('w', 0.0, 0.03)]",[],1,0
376,s2_10_seg377,"[('m', 0.22, 0.25), ('m', 0.25, 0.3), ('m', 0.91, 0.94), ('f', 1.08, 1.12), ('f', 1.9, 1.93), ('m', 2.4, 2.47), ('p', 2.57, 2.6)]","[('m', 0.236, 0.366), ('m', 0.666, 0.736), ('m', 0.976, 1.046), ('p', 1.116, 1.196), ('B', 2.106, 2.136), ('p', 2.286, 2.346), ('p', 2.606, 2.676)]",7,7
377,s2_10_seg378,[],"[('p', 0.476, 0.506), ('m', 0.596, 0.666)]",0,2
378,s2_10_seg379,"[('v', 0.31, 0.39)]","[('B', 0.476, 0.506), ('B', 0.926, 0.976)]",1,2
379,s2_10_seg380,"[('m', 0.87, 0.92)]","[('m', 0.686, 0.776), ('p', 0.776, 0.816)]",1,2
