,ENG-SPA_id,Phonemes_ENG,Phonemes_SPA,Total_phonemes_ENG,Total_phonemes_SPA
238,s3_9_seg239,"[('m', 0.0, 0.04), ('m', 4.75, 4.9)]","[('m', 0.016, 0.166), ('m', 4.736, 4.786)]",2,2
239,s3_9_seg240,[],"[('B', 1.626, 1.676)]",0,1
240,s3_9_seg241,"[('m', 0.12, 0.15), ('m', 0.91, 0.95), ('v', 1.74, 1.78)]","[('B', 0.096, 0.126), ('p', 0.446, 0.486)]",3,2
241,s3_9_seg242,"[('v', 0.54, 0.57), ('m', 0.73, 1.33)]","[('m', 0.506, 0.616), ('m', 1.456, 1.546), ('p', 1.706, 1.756)]",2,3
242,s3_9_seg243,"[('p', 3.13, 3.18)]","[('p', 2.326, 2.396), ('w', 2.396, 2.556), ('p', 2.836, 2.886)]",1,3
243,s3_9_seg244,"[('v', 0.12, 0.17), ('f', 0.65, 0.68), ('m', 1.33, 1.64), ('f', 1.72, 1.75), ('v', 2.52, 2.71)]","[('w', 0.066, 0.166), ('m', 0.286, 0.366), ('p', 2.696, 2.726), ('w', 2.726, 2.766)]",5,4
244,s3_9_seg245,"[('p', 0.69, 0.72), ('v', 6.6, 6.66), ('f', 6.81, 6.84), ('w', 7.1, 8.42)]","[('p', 0.346, 0.376), ('m', 1.396, 1.756), ('p', 8.276, 8.306)]",4,3
245,s3_9_seg246,"[('m', 0.06, 0.13), ('m', 1.93, 1.97)]","[('b', 0.0, 0.026), ('m', 0.726, 0.756)]",2,2
246,s3_9_seg247,"[('f', 0.14, 0.17)]","[('p', 4.726, 4.756)]",1,1
247,s3_9_seg248,"[('m', 0.0, 0.03)]","[('m', 0.0, 0.026)]",1,1
248,s3_9_seg249,"[('m', 0.71, 0.85), ('b', 0.85, 0.88)]","[('B', 0.366, 0.416), ('B', 0.496, 0.576)]",2,2
249,s3_9_seg250,"[('f', 0.2, 0.23)]","[('p', 0.186, 0.216)]",1,1
250,s3_9_seg251,"[('m', 0.0, 0.03), ('m', 1.11, 1.68), ('w', 2.17, 2.2), ('p', 2.47, 2.86), ('m', 2.86, 3.35), ('w', 4.02, 4.05), ('p', 4.5, 4.55)]","[('m', 0.0, 0.036), ('m', 1.876, 1.956), ('p', 2.236, 2.276), ('m', 3.206, 3.236), ('p', 3.596, 3.626)]",7,5
251,s3_9_seg252,"[('m', 0.0, 0.05), ('v', 0.26, 0.29), ('w', 0.46, 0.49), ('p', 0.78, 0.84)]","[('p', 0.336, 0.376)]",4,1
252,s3_9_seg253,"[('w', 0.0, 0.06), ('m', 0.23, 0.32), ('m', 3.56, 3.87), ('m', 4.14, 4.68), ('w', 4.89, 4.96), ('p', 5.18, 5.23), ('b', 5.23, 5.26), ('m', 5.46, 5.5), ('m', 5.82, 5.86)]","[('p', 0.196, 0.226), ('m', 3.716, 4.126), ('m', 4.936, 4.976), ('p', 5.256, 5.316)]",9,4
253,s3_9_seg254,"[('m', 0.02, 0.06), ('v', 0.34, 0.38), ('m', 0.63, 0.73)]","[('m', 0.006, 0.056), ('m', 0.586, 0.626), ('m', 0.806, 0.836)]",3,3
254,s3_9_seg255,"[('m', 0.34, 0.37)]","[('B', 0.156, 0.196)]",1,1
255,s3_9_seg256,"[('m', 1.04, 1.08)]","[('m', 0.036, 0.106), ('p', 0.386, 0.456)]",1,2
256,s3_9_seg257,"[('w', 0.11, 0.14), ('m', 0.39, 0.42)]",[],2,0
257,s3_9_seg258,"[('b', 0.14, 0.17), ('v', 0.34, 0.37), ('m', 0.77, 2.35), ('f', 2.67, 2.7), ('m', 3.0, 3.13), ('m', 3.13, 3.32)]","[('m', 1.036, 2.636), ('m', 2.826, 2.916)]",6,2
258,s3_9_seg259,"[('w', 0.06, 0.16), ('m', 0.27, 0.31), ('w', 0.45, 0.53), ('b', 0.67, 0.7), ('v', 1.84, 1.94)]","[('m', 0.166, 0.206), ('B', 0.576, 0.646), ('w', 1.546, 1.626), ('p', 1.816, 1.846), ('w', 1.846, 2.096)]",5,5
259,s3_9_seg260,[],"[('m', 0.0, 0.086)]",0,1
260,s3_9_seg261,"[('w', 1.99, 2.12), ('w', 3.22, 3.65), ('m', 4.09, 4.63)]","[('m', 1.476, 1.556), ('B', 1.736, 1.806), ('B', 2.456, 2.536), ('m', 3.016, 3.536)]",3,4
261,s3_9_seg262,"[('b', 0.17, 0.21), ('m', 0.73, 0.8), ('b', 2.89, 2.94), ('m', 4.1, 4.21)]","[('m', 1.036, 1.096), ('w', 3.276, 3.356), ('m', 4.076, 4.136), ('m', 4.836, 4.916)]",4,4
262,s3_9_seg263,"[('m', 0.6, 0.66)]",[],1,0
263,s3_9_seg264,"[('w', 0.09, 0.12), ('f', 0.27, 0.34), ('w', 3.52, 3.58), ('f', 3.68, 3.71), ('m=', 3.71, 3.75), ('m', 3.75, 3.91)]","[('m', 0.396, 0.456), ('m', 2.676, 2.746), ('m', 2.916, 2.986), ('m', 3.146, 3.176)]",6,4
264,s3_9_seg265,"[('w', 0.0, 0.03), ('b', 0.59, 0.62)]","[('B', 0.496, 0.526)]",2,1
265,s3_9_seg266,"[('b', 0.34, 0.38), ('b', 0.57, 0.6), ('w', 0.82, 0.88), ('w', 1.31, 1.34), ('m', 1.41, 1.47), ('b', 1.62, 1.69)]","[('p', 0.176, 0.276), ('w', 0.276, 0.336), ('B', 0.466, 0.496), ('B', 0.616, 0.646), ('p', 1.566, 1.606), ('m', 2.096, 2.176), ('p', 2.176, 2.306), ('p', 2.596, 2.646), ('m', 3.256, 3.316)]",6,9
266,s3_9_seg267,"[('m', 0.14, 0.215)]","[('B', 1.136, 1.166)]",1,1
267,s3_9_seg268,"[('w', 0.34, 0.44)]","[('B', 0.236, 0.266)]",1,1
268,s3_9_seg269,"[('m', 0.14, 0.17), ('b', 0.64, 0.69), ('m', 0.99, 2.31), ('b', 3.33, 3.36), ('b', 4.93, 4.99), ('v', 5.21, 5.24), ('w', 5.51, 5.55)]","[('m', 0.116, 0.176), ('m', 0.446, 0.476), ('m', 0.576, 0.606), ('p', 0.606, 0.666), ('m', 1.406, 2.176), ('m', 4.256, 4.316), ('p', 4.966, 5.006), ('p', 5.596, 5.656), ('m', 6.026, 6.116)]",7,9
269,s3_9_seg270,"[('m', 1.0, 1.11), ('w', 3.73, 3.89)]","[('f', 0.276, 0.366), ('m', 1.026, 1.176), ('m', 1.346, 1.926), ('m', 2.956, 3.056), ('B', 3.826, 3.916)]",2,5
270,s3_9_seg271,"[('m', 0.25, 0.46), ('m', 0.85, 2.07), ('p', 3.24, 3.34), ('p', 3.41, 3.44), ('b', 3.52, 3.55), ('v', 9.95, 10.21)]","[('m', 0.0, 0.026), ('p', 0.246, 0.356), ('f', 0.486, 0.516), ('B', 0.816, 0.846), ('m', 1.056, 1.656), ('F', 5.616, 5.656), ('f', 5.656, 5.686), ('m', 6.006, 9.976), ('p', 10.036, 10.066), ('p', 10.356, 10.386), ('w', 10.386, 10.426), ('p', 11.046, 11.076)]",6,12
271,s3_9_seg272,"[('w', 0.0, 0.03), ('w', 0.06, 0.1), ('w', 0.36, 0.39)]","[('m', 0.966, 1.046)]",3,1
272,s3_9_seg273,"[('m', 1.85, 1.96), ('m', 1.99, 4.08), ('b', 4.08, 4.12), ('v', 4.51, 4.7), ('m', 4.7, 4.75), ('p', 7.28, 7.38), ('v', 7.54, 7.59)]","[('w', 0.656, 2.366), ('m', 2.626, 4.566), ('p', 7.256, 7.336)]",7,3
273,s3_9_seg274,"[('m', 1.4, 1.48)]","[('m', 0.226, 0.396), ('m', 1.941, 3.056), ('B', 3.086, 3.116)]",1,3
274,s3_9_seg275,"[('m', 0.64, 0.74)]","[('m', 0.866, 0.936), ('w', 1.106, 1.156)]",1,2
275,s3_9_seg276,"[('w', 0.0, 0.03), ('f', 0.54, 0.62)]","[('m', 0.256, 0.306)]",2,1
276,s3_9_seg277,"[('w', 0.0, 0.03)]",[],1,0
277,s3_9_seg278,"[('w', 0.17, 0.2)]","[('B', 0.216, 0.246)]",1,1
278,s3_9_seg279,"[('b', 0.23, 0.26), ('m', 0.38, 0.42)]","[('m', 0.106, 0.186), ('m', 0.226, 0.286)]",2,2
279,s3_9_seg280,[],[],0,0
280,s3_9_seg281,"[('w', 0.7, 0.73), ('m', 0.95, 0.99), ('m', 1.3, 1.33), ('v', 2.0, 2.04), ('w', 2.16, 2.19), ('v', 2.81, 2.84)]","[('m', 0.696, 0.786), ('b', 0.786, 0.836)]",6,2
281,s3_9_seg282,"[('v', 0.55, 0.6), ('p', 0.6, 0.64), ('m', 0.93, 1.01)]","[('B', 0.606, 0.636), ('p', 0.856, 0.886), ('m', 1.076, 1.106)]",3,3
282,s3_9_seg283,"[('m', 0.72, 0.75)]","[('B', 1.626, 1.656), ('b', 2.216, 2.336), ('p', 2.436, 2.476), ('m', 2.616, 2.666)]",1,4
283,s3_9_seg284,"[('p', 0.15, 0.19), ('m', 0.36, 0.39)]","[('p', 0.0, 0.036), ('m', 0.206, 0.266)]",2,2
284,s3_9_seg285,"[('p', 0.04, 0.11)]","[('p', 0.0, 0.066)]",1,1
285,s3_9_seg286,"[('b', 0.32, 0.35)]","[('f', 0.716, 0.756)]",1,1
286,s3_9_seg287,"[('w', 0.23, 0.26), ('b', 0.66, 0.73)]","[('f', 0.766, 0.796)]",2,1
287,s3_9_seg288,"[('w', 0.13, 0.16), ('m', 0.42, 0.48), ('w', 1.09, 1.12), ('m', 1.37, 1.4)]","[('f', 0.126, 0.176), ('w', 0.176, 0.236), ('f', 1.016, 1.056), ('w', 1.056, 1.106)]",4,4
288,s3_9_seg289,"[('m', 0.0, 0.03), ('v', 0.27, 0.3), ('b', 0.53, 0.56), ('v', 0.73, 0.76), ('m', 0.76, 0.79), ('m', 0.93, 0.97)]","[('m', 0.046, 0.146), ('m', 1.126, 1.156), ('B', 2.046, 2.076)]",6,3
289,s3_9_seg290,"[('w', 0.0, 0.08)]",[],1,0
290,s3_9_seg291,"[('w', 0.24, 0.32)]","[('p', 0.176, 0.236)]",1,1
291,s3_9_seg292,"[('w', 0.57, 0.6), ('w', 1.14, 1.17), ('b', 1.25, 1.32)]","[('m', 1.266, 1.316), ('w', 2.906, 2.936)]",3,2
292,s3_9_seg293,"[('f', 1.98, 2.03), ('b', 2.1, 2.19), ('p', 2.36, 2.41), ('m', 2.45, 2.55), ('v', 4.24, 4.29), ('f', 4.35, 4.43)]","[('p', 0.196, 0.256), ('B', 1.006, 1.086), ('w', 1.986, 2.016), ('p', 2.216, 2.246), ('m', 2.346, 2.416), ('m', 3.506, 3.566), ('B', 3.806, 3.886), ('B', 4.166, 4.226)]",6,8
293,s3_9_seg294,"[('m', 0.33, 0.43)]","[('m', 1.231, 1.676)]",1,1
294,s3_9_seg295,"[('p', 0.0, 0.07), ('m', 1.625, 2.05)]","[('p', 0.526, 0.556), ('f', 1.456, 1.486), ('B', 1.596, 1.646), ('m', 1.816, 1.896), ('m', 2.186, 2.226)]",2,5
295,s3_9_seg296,"[('m', 0.0, 0.03), ('m', 0.11, 0.14)]","[('m', 0.0, 0.076), ('m', 0.126, 0.186), ('B', 1.686, 1.716)]",2,3
296,s3_9_seg297,"[('f', 0.14, 0.23), ('v', 1.35, 1.4)]","[('p', 0.156, 0.196), ('B', 1.116, 1.156), ('B', 1.246, 1.296)]",2,3
297,s3_9_seg298,[],[],0,0
298,s3_9_seg299,"[('m', 0.48, 0.51)]","[('B', 0.226, 0.266), ('m', 0.606, 0.636)]",1,2
299,s3_9_seg300,"[('f', 0.66, 0.69), ('m', 0.77, 0.84), ('b', 1.88, 1.94), ('v', 2.36, 2.41)]","[('f', 0.516, 0.646), ('m', 0.766, 0.876), ('m', 1.856, 1.976), ('b', 1.976, 2.026), ('m', 2.166, 2.216)]",4,5
300,s3_9_seg301,"[('w', 0.1, 0.13), ('p', 0.27, 0.3), ('b', 0.5, 0.53), ('w', 0.88, 0.97), ('f', 1.08, 1.18), ('v', 1.35, 1.42), ('b', 1.48, 1.57), ('m', 1.82, 1.88), ('w', 1.88, 1.91), ('m', 3.4, 3.48), ('f', 3.82, 3.87), ('m', 3.93, 4.01)]","[('B', 0.266, 0.306), ('p', 1.336, 1.386), ('m', 1.686, 1.776), ('p', 1.776, 1.816), ('p', 1.886, 1.996), ('B', 3.736, 3.796), ('w', 4.556, 4.596)]",12,7
301,s3_9_seg302,"[('p', 0.13, 0.25), ('v', 0.79, 0.84), ('b', 0.84, 0.87), ('f', 1.36, 1.43), ('m', 2.28, 2.34), ('w', 2.72, 2.75), ('v', 3.63, 3.685), ('w', 3.86, 3.9), ('f', 4.05, 4.16)]","[('p', 0.0, 0.046), ('m', 0.576, 0.636), ('B', 0.756, 0.816), ('f', 1.146, 1.176), ('m', 1.996, 2.076), ('B', 3.166, 3.216), ('B', 3.926, 3.966)]",9,7
302,s3_9_seg303,"[('m', 0.0, 0.05), ('v', 0.53, 0.56)]","[('m', 0.836, 0.866), ('B', 1.931, 1.976)]",2,2
303,s3_9_seg304,"[('p', 0.41, 0.48), ('b', 0.54, 0.57), ('b', 0.64, 0.71), ('f', 0.81, 0.88), ('b', 1.26, 1.29), ('p', 2.71, 2.77), ('v', 3.56, 3.62), ('f', 3.68, 3.81), ('m', 3.88, 3.98)]","[('B', 0.496, 0.526), ('B', 0.676, 0.716), ('w', 0.916, 0.976), ('p', 2.056, 2.106), ('f', 3.241, 3.336), ('m', 3.486, 3.516), ('f', 4.356, 4.386)]",9,7
304,s3_9_seg305,"[('w', 0.0, 0.03), ('v', 0.45, 0.48), ('p', 0.48, 0.55)]","[('m', 0.296, 0.366)]",3,1
305,s3_9_seg306,"[('w', 2.54, 2.62), ('b', 2.92, 3.03), ('v', 3.24, 3.32), ('m', 3.59, 3.62)]","[('p', 3.426, 3.466), ('m', 3.976, 4.076)]",4,2
306,s3_9_seg307,"[('m', 0.56, 0.64), ('w', 0.83, 0.86), ('w', 1.25, 1.3), ('v', 2.51, 2.6)]","[('m', 0.646, 0.716)]",4,1
307,s3_9_seg308,"[('w', 0.73, 0.76)]","[('p', 0.0, 0.046), ('m', 1.526, 1.576), ('B', 1.786, 1.816), ('m', 1.896, 1.966), ('F', 2.556, 2.616), ('w', 2.616, 2.696)]",1,6
308,s3_9_seg309,"[('w', 0.33, 0.38), ('f', 0.47, 0.54)]","[('m', 0.406, 0.476), ('m', 1.016, 1.046)]",2,2
309,s3_9_seg310,"[('w', 0.0, 0.04), ('v', 0.27, 0.33), ('w', 1.36, 1.39), ('v', 1.58, 1.61), ('m', 1.68, 1.72)]","[('f', 0.481, 0.516), ('m', 1.376, 1.406), ('w', 2.156, 2.216)]",5,3
310,s3_9_seg311,"[('w', 0.0, 0.03), ('m', 1.02, 1.05), ('m', 1.61, 1.64)]","[('w', 0.046, 0.116), ('m', 0.836, 0.896), ('B', 1.516, 1.546)]",3,3
311,s3_9_seg312,"[('w', 0.5, 0.53), ('f', 0.75, 0.79), ('f', 1.27, 1.3), ('m', 1.38, 1.41), ('v', 1.57, 1.62), ('w', 1.7, 1.74), ('p', 3.42, 3.5)]","[('f', 0.626, 0.716), ('m', 2.156, 3.006), ('p', 3.406, 3.436)]",7,3
312,s3_9_seg313,"[('w', 0.74, 0.78), ('m', 1.01, 1.05)]","[('f', 1.066, 1.096), ('B', 1.306, 1.336)]",2,2
313,s3_9_seg314,"[('m', 0.53, 0.6)]",[],1,0
314,s3_9_seg315,"[('w', 0.76, 0.85), ('w', 2.07, 2.1), ('b', 3.27, 3.3), ('w', 3.41, 3.44)]","[('m', 0.086, 0.196), ('p', 0.196, 0.246), ('B', 1.596, 1.656), ('p', 2.346, 2.376), ('m', 2.906, 2.956)]",4,5
315,s3_9_seg316,"[('b', 0.77, 0.85), ('p', 2.38, 2.41), ('b', 2.99, 3.02), ('w', 3.19, 3.26), ('m', 3.42, 3.51), ('p', 3.51, 3.59), ('b', 3.77, 3.81), ('f', 5.92, 5.97), ('m', 6.26, 6.32), ('f', 8.075, 8.18), ('v', 8.55, 8.58), ('m', 8.84, 8.94), ('p', 8.94, 8.97), ('m', 9.35, 10.02), ('f', 10.55, 10.6), ('m', 10.66, 10.83), ('m', 10.83, 10.87)]","[('m', 0.566, 0.676), ('p', 1.346, 1.396), ('m', 3.216, 3.316), ('p', 3.316, 3.346), ('B', 3.536, 3.596), ('m', 6.156, 6.206), ('B', 6.506, 6.556), ('w', 8.046, 8.136), ('p', 8.706, 8.736), ('m', 9.126, 9.186), ('m', 9.586, 9.666), ('p', 9.666, 9.746), ('m', 10.206, 10.276), ('b', 10.276, 10.316)]",17,14
316,s3_9_seg317,"[('v', 0.84, 0.9), ('f', 3.19, 3.31), ('p', 4.51, 4.54), ('m', 5.08, 5.11)]","[('m', 2.166, 2.256), ('b', 2.256, 2.296), ('m', 2.646, 2.726), ('m', 4.616, 4.696), ('b', 4.696, 4.726)]",4,5
317,s3_9_seg318,"[('m', 0.5, 0.67)]","[('p', 0.316, 0.346), ('m', 0.656, 0.706)]",1,2
