,ENG-SPA_id,Phonemes_ENG,Phonemes_SPA,Total_phonemes_ENG,Total_phonemes_SPA
266,s3_8_seg267,"[('m', 0.08, 0.11), ('f', 0.34, 0.42)]","[('f', 0.086, 0.116)]",2,1
267,s3_8_seg268,"[('w', 0.0, 0.07), ('v', 0.64, 0.68), ('v', 0.83, 0.87), ('m', 1.22, 1.26), ('p', 1.29, 1.34), ('p', 1.4, 1.43), ('w', 3.71, 3.84), ('m', 4.16, 4.24)]","[('p', 0.056, 0.086), ('m', 0.386, 0.426), ('B', 0.626, 0.676), ('B', 1.346, 1.386), ('m', 3.356, 3.386), ('p', 3.386, 3.426), ('w', 3.876, 3.906), ('m', 4.246, 4.286)]",8,8
268,s3_8_seg269,"[('m', 0.62, 0.68)]","[('m', 0.596, 0.626), ('b', 0.626, 0.656)]",1,2
269,s3_8_seg270,"[('m', 0.27, 0.3), ('m', 0.85, 0.91), ('p', 1.11, 1.17), ('p', 1.31, 1.39)]","[('m', 0.826, 0.886), ('m', 0.936, 0.986), ('p', 1.196, 1.226)]",4,3
270,s3_8_seg271,[],"[('f', 2.216, 2.246)]",0,1
271,s3_8_seg272,[],[],0,0
272,s3_8_seg273,"[('w', 0.02, 0.05), ('m', 0.52, 0.58)]","[('p', 0.296, 0.336)]",2,1
273,s3_8_seg274,"[('w', 0.14, 0.17), ('w', 1.33, 1.5)]","[('p', 0.206, 0.236), ('p', 1.796, 1.846)]",2,2
274,s3_8_seg275,"[('w', 1.38, 1.46), ('m', 3.57, 3.66)]","[('m', 0.026, 0.166), ('f', 2.691, 2.806), ('B', 3.186, 3.226)]",2,3
275,s3_8_seg276,"[('b', 0.04, 0.08), ('b', 0.37, 0.41), ('v', 0.65, 0.7), ('v', 2.11, 2.16), ('v', 2.66, 2.7), ('m', 2.7, 2.79), ('f', 3.33, 3.37), ('m', 3.52, 3.56), ('m', 3.84, 3.98), ('w', 3.98, 4.01)]","[('p', 0.036, 0.066), ('m', 1.531, 1.656), ('p', 2.276, 2.356), ('m', 2.806, 2.846), ('p', 4.076, 4.116)]",10,5
276,s3_8_seg277,"[('b', 1.46, 1.49), ('w', 2.05, 2.13), ('m', 2.46, 2.56)]","[('p', 0.486, 0.556), ('w', 0.556, 0.606), ('p', 1.446, 1.506), ('B', 1.826, 1.876), ('m', 2.376, 2.416), ('f', 3.881, 3.946), ('m', 4.156, 4.186)]",3,7
277,s3_8_seg278,"[('v', 0.35, 0.49), ('w', 1.06, 1.12), ('b', 1.86, 1.92)]","[('m', 1.196, 1.256), ('B', 1.456, 1.486)]",3,2
278,s3_8_seg279,"[('w', 0.445, 0.49), ('p', 1.02, 1.08)]","[('B', 0.766, 0.796), ('p', 1.596, 1.666)]",2,2
279,s3_8_seg280,"[('m', 0.48, 0.58), ('m', 0.89, 0.92), ('b', 0.92, 0.95), ('b', 2.45, 2.5), ('m', 2.62, 2.74), ('b', 3.55, 3.61)]","[('w', 0.406, 0.466), ('m', 2.056, 2.116), ('m', 2.266, 2.306), ('p', 2.366, 2.426)]",6,4
280,s3_8_seg281,"[('p', 0.81, 0.92), ('b', 2.33, 2.4)]","[('m', 0.766, 0.816), ('B', 1.696, 1.736), ('p', 2.366, 2.396)]",2,3
281,s3_8_seg282,"[('w', 0.0, 0.03)]",[],1,0
282,s3_8_seg283,"[('f', 0.0, 0.03), ('m', 0.65, 0.72), ('f', 0.97, 1.14), ('m', 3.03, 3.12), ('m', 3.21, 3.35), ('m', 5.28, 5.4), ('v', 5.54, 5.58), ('m', 5.82, 5.91), ('v', 7.17, 7.23), ('m', 7.51, 7.64)]","[('B', 0.596, 0.636), ('m', 1.166, 1.196), ('m', 1.751, 1.796), ('B', 2.396, 2.456), ('w', 3.266, 3.376), ('B', 5.126, 5.166), ('m', 5.946, 5.976)]",10,7
283,s3_8_seg284,"[('b', 0.56, 0.59), ('v', 0.86, 0.91), ('w', 1.22, 1.25), ('v', 1.4, 1.46), ('m', 2.02, 2.05)]","[('m', 0.596, 0.656), ('m', 0.801, 0.866)]",5,2
284,s3_8_seg285,"[('b', 0.43, 0.47), ('m', 1.31, 1.39), ('w', 2.02, 2.11), ('p', 2.22, 2.29), ('b', 2.48, 2.51)]","[('f', 1.151, 1.206), ('m', 1.326, 1.436), ('m', 1.526, 1.566), ('B', 2.006, 2.036), ('p', 2.186, 2.216), ('B', 2.336, 2.366)]",5,6
285,s3_8_seg286,[],"[('m', 0.096, 0.126), ('B', 0.656, 0.686), ('B', 1.036, 1.116), ('m', 1.216, 1.246)]",0,4
286,s3_8_seg287,"[('b', 3.24, 3.27), ('v', 3.97, 4.01)]","[('p', 2.396, 2.426), ('B', 3.806, 3.836)]",2,2
287,s3_8_seg288,"[('w', 0.11, 0.18), ('v', 0.45, 0.48), ('b', 0.68, 0.71), ('b', 1.06, 1.13), ('w', 1.8, 1.83)]","[('B', 0.331, 0.376), ('B', 0.446, 0.496), ('B', 3.856, 3.886), ('B', 6.696, 6.726), ('B', 7.516, 7.546)]",5,5
288,s3_8_seg289,[],[],0,0
289,s3_8_seg290,"[('b', 0.0, 0.03), ('m', 1.2, 2.64), ('b', 2.71, 2.74), ('b', 2.79, 2.82), ('w', 3.15, 3.18), ('f', 3.37, 3.4), ('p', 4.53, 4.61), ('w', 4.61, 4.64), ('m', 4.7, 5.1), ('v', 6.23, 6.27), ('f', 6.67, 6.745), ('p', 6.84, 6.93)]","[('p', 0.006, 0.056), ('m', 0.236, 0.296), ('m', 2.316, 2.376), ('m', 4.176, 4.236), ('p', 4.296, 4.346), ('F', 5.566, 5.596), ('F', 5.646, 5.706), ('F', 5.746, 5.836), ('p', 5.906, 5.936), ('w', 5.936, 5.996), ('B', 6.036, 6.086), ('f', 6.806, 6.856)]",12,12
290,s3_8_seg291,"[('m', 0.54, 0.57), ('w', 2.29, 2.34), ('f', 2.54, 2.59), ('f', 2.76, 2.85), ('p', 3.08, 3.11), ('w', 3.21, 3.24)]","[('m', 0.226, 0.286), ('p', 0.286, 0.326), ('B', 2.226, 2.276)]",6,3
291,s3_8_seg292,"[('m', 0.46, 0.49), ('w', 1.28, 1.31), ('f', 2.05, 2.1)]","[('m', 0.016, 0.056), ('m', 0.726, 0.846)]",3,2
292,s3_8_seg293,"[('w', 0.0, 0.05), ('p', 0.47, 0.5), ('m', 0.66, 0.72)]","[('m', 0.496, 0.566), ('p', 0.566, 0.606)]",3,2
293,s3_8_seg294,"[('b', 0.54, 0.57), ('f', 0.62, 1.15), ('m', 1.83, 1.87), ('m', 1.94, 2.03)]","[('m', 1.636, 1.726), ('b', 1.726, 1.756)]",4,2
294,s3_8_seg295,"[('w', 0.0, 0.03)]",[],1,0
295,s3_8_seg296,"[('v', 0.43, 0.47), ('v', 1.01, 1.04), ('f', 1.23, 1.35), ('f', 1.8, 1.84)]","[('p', 0.006, 0.036), ('B', 1.296, 1.326), ('p', 1.696, 1.746)]",4,3
296,s3_8_seg297,"[('v', 0.38, 0.44), ('v', 0.74, 0.78), ('b', 0.91, 0.99)]","[('B', 1.206, 1.266)]",3,1
297,s3_8_seg298,"[('m', 1.07, 1.1), ('v', 1.63, 1.67), ('p', 2.14, 2.2), ('w', 2.53, 2.61)]","[('B', 0.086, 0.146), ('p', 0.516, 0.566), ('p', 1.026, 1.076), ('B', 1.466, 1.516), ('B', 2.116, 2.146), ('m', 2.206, 2.326)]",4,6
298,s3_8_seg299,"[('m', 0.05, 0.16), ('b', 0.27, 0.3), ('w', 0.38, 0.41), ('p', 0.78, 0.81), ('b', 0.81, 0.85)]","[('p', 0.0, 0.046), ('B', 0.106, 0.176), ('m', 0.326, 0.386), ('p', 0.496, 0.536), ('m', 0.926, 0.996)]",5,5
299,s3_8_seg300,"[('m', 0.04, 0.09), ('b', 0.17, 0.2), ('w', 0.81, 0.85), ('v', 2.35, 2.74), ('m', 3.34, 3.91), ('w', 3.91, 3.94), ('p', 5.2, 5.25), ('m', 6.43, 6.49)]","[('B', 0.796, 0.846), ('w', 0.846, 0.886), ('m', 3.776, 3.836), ('b', 3.836, 3.886), ('p', 4.636, 4.686), ('m', 5.176, 5.206), ('p', 5.206, 5.256)]",8,7
300,s3_8_seg301,"[('p', 0.66, 0.71)]","[('B', 0.346, 0.386)]",1,1
301,s3_8_seg302,"[('b', 2.14, 2.17), ('m', 3.0, 4.57), ('v', 4.9, 5.03), ('b', 7.41, 7.48)]","[('B', 3.566, 3.596), ('p', 3.746, 3.776), ('B', 4.296, 4.336), ('B', 6.266, 6.306), ('m', 6.586, 6.626), ('b', 6.626, 6.676), ('p', 7.146, 7.176)]",4,7
302,s3_8_seg303,"[('b', 0.41, 0.44)]","[('m', 0.086, 0.176), ('p', 0.176, 0.236)]",1,2
303,s3_8_seg304,"[('b', 0.44, 0.49), ('m', 0.57, 0.6), ('b', 0.91, 0.94), ('v', 1.95, 2.01), ('m', 2.31, 2.35), ('b', 2.35, 2.38), ('f', 2.56, 2.59)]","[('m', 0.386, 0.456), ('p', 0.856, 0.926), ('f', 1.906, 1.996), ('B', 2.416, 2.456)]",7,4
304,s3_8_seg305,"[('m', 0.93, 1.05), ('p', 1.05, 1.08), ('f', 1.51, 1.54), ('p', 2.29, 2.32), ('p', 2.36, 2.42), ('f', 2.98, 3.02), ('m', 3.32, 3.43)]","[('m', 0.946, 0.976), ('p', 0.976, 1.006), ('p', 2.276, 2.346), ('m', 2.816, 2.866), ('B', 3.206, 3.286), ('w', 3.286, 3.356), ('p', 5.226, 5.286), ('w', 5.286, 5.326)]",7,8
305,s3_8_seg306,"[('v', 0.2, 0.24), ('w', 0.36, 0.39), ('w', 1.78, 1.81)]","[('B', 0.136, 0.166), ('p', 0.326, 0.376), ('B', 2.576, 2.606)]",3,3
306,s3_8_seg307,[],"[('b', 0.016, 0.146)]",0,1
307,s3_8_seg308,"[('b', 0.13, 0.16), ('p', 2.6, 2.69)]","[('B', 2.006, 2.036), ('p', 3.846, 3.886)]",2,2
308,s3_8_seg309,"[('w', 0.0, 0.04), ('v', 0.65, 0.93)]","[('p', 0.266, 0.306)]",2,1
309,s3_8_seg310,"[('p', 0.28, 0.31)]","[('m', 0.286, 0.416)]",1,1
310,s3_8_seg311,"[('m', 0.07, 0.15), ('m', 0.52, 0.56)]","[('p', 0.126, 0.196), ('p', 0.496, 0.556)]",2,2
311,s3_8_seg312,"[('w', 0.03, 0.07), ('m', 0.31, 0.4)]","[('p', 0.216, 0.286), ('p', 1.086, 1.176), ('w', 1.176, 1.216), ('m', 1.716, 1.796)]",2,4
312,s3_8_seg313,"[('m', 0.79, 1.58), ('f', 1.92, 2.03), ('w', 2.27, 2.36)]","[('p', 0.0, 0.066), ('m', 1.666, 1.786)]",3,2
313,s3_8_seg314,"[('w', 0.3, 0.35), ('m', 0.68, 0.8), ('m', 1.09, 1.15), ('f', 1.41, 1.45), ('w', 1.45, 1.48), ('p', 1.93, 1.96), ('m', 3.69, 3.74), ('m', 4.41, 4.48)]","[('B', 0.491, 0.526), ('m', 0.826, 0.906), ('p', 0.966, 1.016), ('p', 2.046, 2.116), ('m', 2.446, 2.576), ('m', 4.426, 4.496)]",8,6
314,s3_8_seg315,"[('w', 3.89, 3.92), ('m', 6.23, 6.47)]","[('m', 0.876, 1.896), ('b', 4.006, 4.116), ('w', 4.116, 4.176), ('p', 4.436, 4.546), ('B', 5.996, 6.026), ('m', 6.156, 6.206)]",2,6
315,s3_8_seg316,"[('b', 0.89, 0.96), ('m', 1.12, 1.22), ('b', 1.5, 1.56), ('m', 2.11, 2.15)]","[('p', 0.0, 0.036), ('w', 0.036, 0.096), ('B', 0.416, 0.446), ('p', 0.756, 0.796), ('m', 1.606, 1.666), ('m', 1.666, 1.726), ('m', 1.936, 2.006)]",4,7
316,s3_8_seg317,"[('m', 0.12, 0.2), ('w', 0.3, 0.41), ('f', 0.56, 0.655), ('m', 3.25, 3.32)]","[('m', 0.396, 0.426), ('m', 0.456, 0.526), ('m', 2.916, 2.956), ('m', 3.026, 3.106), ('p', 3.156, 3.186), ('p', 3.266, 3.316)]",4,6
317,s3_8_seg318,"[('w', 0.3, 0.33), ('m', 0.42, 2.52)]","[('m', 0.646, 2.556), ('B', 3.146, 3.176)]",2,2
318,s3_8_seg319,"[('m', 0.23, 0.26), ('m', 1.12, 2.0)]","[('B', 0.101, 0.136), ('m', 0.506, 0.636), ('B', 0.636, 0.676), ('B', 1.931, 1.996), ('B', 2.456, 2.486)]",2,5
319,s3_8_seg320,"[('v', 0.34, 0.44), ('v', 1.72, 1.76)]",[],2,0
320,s3_8_seg321,[],[],0,0
321,s3_8_seg322,"[('p', 0.51, 0.62)]","[('m', 0.166, 0.246), ('p', 0.566, 0.606), ('B', 2.826, 2.856)]",1,3
322,s3_8_seg323,"[('p', 0.97, 1.03), ('b', 2.01, 2.1)]","[('p', 0.626, 0.666), ('p', 2.326, 2.356), ('w', 2.356, 2.456)]",2,3
323,s3_8_seg324,"[('v', 1.46, 1.49)]",[],1,0
324,s3_8_seg325,"[('b', 0.09, 0.12), ('p', 7.11, 7.15)]","[('B', 0.186, 0.216), ('p', 3.336, 3.366), ('f', 5.266, 5.306), ('B', 6.856, 6.906)]",2,4
325,s3_8_seg326,"[('v', 0.58, 0.7)]",[],1,0
326,s3_8_seg327,[],[],0,0
327,s3_8_seg328,[],[],0,0
328,s3_8_seg329,"[('w', 0.0, 0.03), ('b', 0.41, 0.44), ('w', 0.72, 0.75), ('v', 2.53, 2.56), ('m', 2.85, 3.02), ('m', 3.51, 3.62), ('p', 3.68, 3.73)]","[('p', 0.276, 0.306), ('m', 0.526, 0.556), ('B', 1.936, 2.006), ('p', 3.016, 3.096)]",7,4
329,s3_8_seg330,"[('p', 1.15, 1.21), ('b', 1.77, 1.8)]","[('B', 1.026, 1.076), ('B', 1.856, 1.886)]",2,2
330,s3_8_seg331,"[('m', 0.19, 0.27)]",[],1,0
331,s3_8_seg332,[],"[('w', 0.106, 0.166), ('w', 1.626, 1.706)]",0,2
332,s3_8_seg333,[],"[('m', 0.576, 0.606), ('m', 0.826, 0.856), ('p', 0.856, 0.896)]",0,3
333,s3_8_seg334,"[('m', 0.85, 0.88), ('v', 1.93, 1.99), ('w', 2.46, 2.5), ('v', 2.57, 2.61), ('w', 2.61, 2.68)]","[('m', 0.916, 0.956), ('m', 1.276, 1.336), ('p', 2.156, 2.186), ('m', 2.846, 2.916), ('B', 3.186, 3.216)]",5,5
334,s3_8_seg335,"[('m', 0.14, 0.34), ('m', 0.67, 0.76), ('b', 0.94, 0.97), ('w', 1.39, 1.42), ('m', 1.57, 1.71)]","[('m', 0.506, 0.546), ('p', 0.856, 0.896), ('m', 1.456, 1.506)]",5,3
335,s3_8_seg336,"[('w', 0.28, 0.31), ('m', 0.95, 1.09), ('w', 2.71, 2.76), ('v', 2.91, 3.17), ('b', 3.8, 3.84), ('m', 4.15, 4.22), ('w', 4.22, 4.28)]","[('m', 0.706, 0.806), ('b', 0.806, 0.846), ('B', 2.816, 2.906), ('p', 3.586, 3.616), ('p', 3.726, 3.786), ('m', 4.136, 4.206), ('m', 5.196, 5.276), ('f', 5.576, 5.666), ('m', 5.696, 5.726)]",7,9
336,s3_8_seg337,"[('m', 0.59, 0.66), ('p', 1.16, 1.22)]","[('p', 0.336, 0.396), ('p', 0.976, 1.056), ('m', 1.246, 1.276), ('p', 1.396, 1.436)]",2,4
337,s3_8_seg338,"[('m', 2.98, 3.07), ('p', 3.58, 3.66)]","[('m', 3.366, 3.396)]",2,1
338,s3_8_seg339,"[('v', 1.33, 1.36), ('m', 2.81, 2.85), ('p', 2.94, 3.05)]","[('B', 1.186, 1.236), ('m', 2.256, 2.336), ('f', 2.736, 2.766), ('p', 3.106, 3.156)]",3,4
339,s3_8_seg340,"[('w', 0.45, 0.55), ('w', 2.04, 2.07), ('v', 2.28, 2.32), ('f', 2.39, 2.5), ('p', 2.88, 2.95)]","[('p', 0.766, 0.796), ('B', 2.396, 2.426), ('m', 2.636, 2.666), ('m', 2.996, 3.046)]",5,4
340,s3_8_seg341,"[('b', 0.31, 0.34), ('m', 0.87, 1.77), ('m', 1.77, 4.63)]","[('m', 2.836, 2.866), ('m', 4.356, 4.476), ('m', 4.526, 4.576)]",3,3
341,s3_8_seg342,[],"[('p', 0.0, 0.036), ('p', 0.146, 0.176)]",0,2
342,s3_8_seg343,"[('m', 0.3, 0.35)]",[],1,0
343,s3_8_seg344,"[('b', 0.35, 0.39), ('v', 2.37, 2.51)]","[('m', 0.076, 0.206), ('p', 0.396, 0.456), ('B', 1.906, 1.936), ('B', 2.016, 2.066)]",2,4
344,s3_8_seg345,"[('w', 0.02, 0.07), ('w', 1.07, 1.1), ('m', 1.16, 1.23)]","[('m', 0.066, 0.126), ('m', 0.346, 0.386), ('B', 1.406, 1.446), ('w', 1.596, 1.636)]",3,4
345,s3_8_seg346,[],"[('w', 2.346, 2.376)]",0,1
346,s3_8_seg347,"[('b', 0.58, 0.61), ('f', 1.31, 1.34), ('p', 1.47, 1.54), ('w', 1.54, 1.59), ('v', 1.64, 1.69), ('v', 1.95, 2.03), ('b', 2.37, 2.41), ('w', 2.51, 2.54)]","[('m', 1.096, 1.146), ('m', 1.706, 1.756), ('B', 2.206, 2.236), ('m', 2.426, 2.546), ('B', 2.646, 2.696)]",8,5
347,s3_8_seg348,"[('p', 0.57, 0.65), ('w', 0.685, 0.72), ('b', 0.78, 0.81)]","[('B', 0.376, 0.456)]",3,1
348,s3_8_seg349,"[('w', 0.02, 0.09), ('m', 0.73, 0.84), ('w', 1.25, 1.37), ('m', 1.82, 1.86), ('w', 2.51, 2.54)]","[('m', 0.116, 0.186), ('F', 0.746, 0.826), ('m', 0.826, 0.866), ('w', 1.166, 1.226), ('m', 1.466, 1.526), ('w', 2.036, 2.116), ('p', 2.366, 2.396), ('m', 2.596, 2.656)]",5,8
349,s3_8_seg350,"[('w', 0.14, 0.17), ('w', 0.57, 0.61), ('m', 0.86, 0.9), ('b', 1.09, 1.12), ('f', 1.75, 1.83), ('w', 2.25, 2.28), ('b', 2.38, 2.46), ('m', 3.31, 3.36)]","[('m', 0.296, 0.436), ('p', 0.496, 0.536), ('p', 0.726, 0.796), ('B', 1.976, 2.046), ('B', 2.136, 2.176), ('m', 2.276, 2.336), ('B', 2.526, 2.566), ('p', 3.666, 3.746)]",8,8
350,s3_8_seg351,"[('p', 0.68, 0.86)]","[('m', 0.636, 0.666), ('p', 0.666, 0.726)]",1,2
351,s3_8_seg352,"[('b', 1.1, 1.13), ('v', 2.09, 2.16), ('b', 2.16, 2.19), ('v', 2.47, 2.5)]","[('m', 0.756, 0.916), ('B', 1.036, 1.066), ('m', 1.806, 1.896), ('B', 2.146, 2.186)]",4,4
352,s3_8_seg353,"[('w', 0.0, 0.12), ('m', 0.5, 0.73), ('f', 2.19, 2.24), ('w', 2.5, 2.57), ('b', 2.94, 2.98), ('m', 3.15, 3.22), ('w', 3.44, 3.48), ('v', 3.57, 3.6), ('b', 3.6, 3.63), ('m', 4.19, 4.23), ('w', 4.66, 4.69)]","[('m', 0.486, 0.556), ('m', 0.686, 0.756), ('m', 2.566, 2.636), ('B', 3.526, 3.566), ('m', 4.136, 4.166)]",11,5
353,s3_8_seg354,"[('w', 0.01, 0.04), ('f', 0.1, 0.21), ('w', 0.84, 0.87), ('w', 3.58, 3.65), ('w', 3.76, 3.84)]","[('m', 0.086, 0.196), ('p', 0.196, 0.256), ('m', 0.346, 0.406), ('p', 1.546, 1.576), ('m', 2.006, 2.086), ('w', 3.866, 3.926), ('B', 4.366, 4.396)]",5,7
354,s3_8_seg355,"[('m', 0.5, 0.84), ('m', 0.88, 1.78)]","[('m', 0.146, 0.186), ('p', 0.536, 0.586), ('m', 1.856, 1.916)]",2,3
355,s3_8_seg356,"[('w', 0.0, 0.33), ('m', 0.57, 0.65), ('f', 0.75, 0.83)]","[('m', 0.446, 0.506)]",3,1
356,s3_8_seg357,"[('f', 0.34, 0.37), ('p', 0.63, 0.66)]","[('f', 0.196, 0.226), ('p', 0.311, 0.356), ('f', 0.636, 0.676), ('B', 1.036, 1.066)]",2,4
357,s3_8_seg358,"[('w', 0.0, 0.07), ('p', 0.48, 0.52)]","[('m', 0.426, 0.486), ('p', 0.606, 0.686)]",2,2
358,s3_8_seg359,"[('m', 0.03, 0.1), ('b', 0.19, 0.22), ('w', 0.29, 0.36), ('w', 0.64, 0.77)]","[('B', 0.286, 0.336), ('m', 0.416, 0.466), ('p', 0.696, 0.766)]",4,3
359,s3_8_seg360,"[('w', 0.25, 0.28), ('v', 0.46, 0.5), ('m', 0.65, 0.71), ('m', 1.36, 1.6)]",[],4,0
360,s3_8_seg361,"[('m', 0.09, 0.145), ('f', 2.6, 2.68), ('m', 2.79, 2.86), ('v', 3.11, 3.17), ('b', 3.67, 3.7), ('b', 4.3, 4.34), ('m', 5.1, 5.18), ('f', 5.88, 5.98)]","[('F', 0.726, 0.786), ('w', 0.786, 0.866), ('p', 2.316, 2.396), ('f', 2.556, 2.646), ('B', 3.086, 3.116), ('p', 3.226, 3.266), ('w', 4.196, 4.276), ('p', 4.566, 4.596), ('F', 4.836, 4.866), ('f', 4.866, 4.946), ('m', 5.306, 5.336)]",8,11
361,s3_8_seg362,"[('w', 0.13, 0.17), ('w', 1.4, 1.43)]","[('p', 1.186, 1.216)]",2,1
362,s3_8_seg363,[],"[('m', 0.036, 0.106)]",0,1
363,s3_8_seg364,"[('m', 0.68, 0.75), ('p', 1.61, 1.66), ('b', 1.93, 1.96)]","[('p', 1.646, 1.686), ('B', 1.896, 1.956)]",3,2
364,s3_8_seg365,"[('w', 0.0, 0.22), ('m', 1.02, 1.05), ('m', 1.49, 1.55)]","[('p', 0.0, 0.036), ('B', 0.496, 0.536)]",3,2
365,s3_8_seg366,"[('w', 0.0, 0.1), ('w', 0.47, 0.53), ('p', 0.71, 0.8), ('p', 0.89, 0.92), ('w', 0.96, 1.06), ('m', 1.29, 1.33)]","[('m', 0.426, 0.486), ('p', 0.686, 0.736), ('p', 0.816, 0.866), ('p', 1.176, 1.226), ('m', 1.406, 1.446)]",6,5
366,s3_8_seg367,[],"[('m', 0.226, 0.266), ('w', 0.266, 0.296)]",0,2
367,s3_8_seg368,[],"[('p', 2.576, 4.556)]",0,1
368,s3_8_seg369,"[('w', 3.89, 3.95), ('m', 4.31, 4.36), ('p', 7.06, 7.1), ('b', 7.64, 7.69), ('v', 7.94, 8.02)]","[('p', 6.056, 6.086), ('w', 6.086, 6.176), ('p', 6.656, 6.686), ('B', 7.696, 7.726)]",5,4
369,s3_8_seg370,"[('m', 0.15, 0.21), ('f', 0.27, 0.38), ('p', 0.78, 0.86), ('v', 2.01, 2.07), ('b', 2.25, 2.28), ('m', 2.57, 2.65), ('p', 2.91, 3.02), ('f', 3.11, 3.21), ('v', 3.42, 3.48), ('m', 3.87, 4.59), ('p', 4.79, 4.85), ('w', 5.42, 5.48), ('b', 5.93, 6.0), ('p', 6.11, 6.19), ('m', 6.23, 6.26)]","[('m', 0.026, 0.056), ('m', 0.226, 0.296), ('B', 0.506, 0.536), ('w', 1.006, 1.076), ('m', 1.406, 1.436), ('p', 1.866, 1.916), ('B', 2.116, 2.156), ('m', 2.596, 2.636), ('B', 2.846, 2.886), ('p', 3.146, 3.196), ('f', 3.336, 3.396), ('p', 4.486, 4.556), ('B', 4.646, 4.686), ('B', 4.786, 4.836), ('p', 5.156, 5.196), ('p', 5.886, 5.956), ('m', 6.066, 6.096)]",15,17
370,s3_8_seg371,"[('m', 0.09, 0.15)]",[],1,0
371,s3_8_seg372,"[('w', 0.21, 0.26)]",[],1,0
372,s3_8_seg373,[],[],0,0
373,s3_8_seg374,[],[],0,0
374,s3_8_seg375,"[('w', 0.18, 0.21), ('w', 0.35, 0.41), ('v', 0.57, 0.6), ('m', 1.03, 1.11), ('v', 1.42, 1.47), ('b', 1.71, 1.76), ('m', 2.12, 2.22)]","[('B', 0.801, 0.856), ('B', 0.946, 0.996), ('B', 1.866, 1.896)]",7,3
375,s3_8_seg376,"[('m', 0.66, 0.72), ('m', 0.8, 0.83), ('b', 0.83, 0.86), ('w', 0.935, 1.03), ('w', 1.26, 1.29), ('w', 1.53, 1.56), ('w', 2.07, 2.11), ('w', 2.94, 2.97), ('w', 3.17, 3.2), ('w', 3.24, 3.28), ('w', 3.47, 3.57), ('b', 3.97, 4.02), ('b', 4.46, 4.49)]","[('w', 0.226, 0.266), ('w', 0.636, 0.666), ('B', 1.256, 1.316), ('m', 1.356, 1.396), ('p', 1.836, 1.906), ('B', 3.526, 3.556), ('m', 3.746, 3.776), ('B', 4.116, 4.176), ('w', 4.406, 4.466)]",13,9
376,s3_8_seg377,"[('b', 1.63, 1.66), ('v', 1.76, 1.81), ('f', 4.6, 4.64), ('b', 4.86, 4.9)]","[('m', 1.356, 1.416), ('p', 1.516, 1.616), ('w', 1.616, 1.656), ('B', 4.006, 4.036), ('w', 4.036, 4.066), ('p', 4.266, 4.296), ('p', 4.526, 4.576), ('F', 4.966, 5.016), ('w', 5.016, 5.106)]",4,9
377,s3_8_seg378,"[('w', 0.1, 0.15), ('w', 1.53, 1.56), ('m', 1.93, 1.97)]","[('m', 1.876, 2.066), ('b', 2.066, 2.096)]",3,2
378,s3_8_seg379,"[('p', 0.38, 0.41), ('f', 0.68, 0.79), ('w', 1.62, 1.67), ('w', 2.38, 2.41), ('v', 2.62, 2.74)]","[('f', 0.856, 0.886), ('p', 1.696, 1.736), ('m', 2.146, 2.176)]",5,3
379,s3_8_seg380,"[('v', 0.94, 0.97), ('b', 0.97, 1.01), ('m', 1.32, 1.4), ('b', 1.57, 1.64), ('m', 1.78, 1.9)]","[('m', 1.706, 1.776)]",5,1
