,ENG-SPA_id,Phonemes_ENG,Phonemes_SPA,Total_phonemes_ENG,Total_phonemes_SPA
239,s3_2_seg240,"[('w', 0.87, 0.96)]",[],1,0
240,s3_2_seg241,"[('f', 0.3, 0.37)]","[('m', 0.0, 0.046), ('B', 0.341, 0.376)]",1,2
241,s3_2_seg242,"[('b', 1.56, 1.59), ('m', 4.56, 4.59), ('w', 4.83, 4.86), ('b', 5.37, 5.43), ('w', 5.68, 5.86)]","[('m', 1.276, 1.316), ('b', 1.316, 1.366), ('f', 1.541, 1.616), ('p', 2.186, 2.216), ('m', 2.366, 2.456), ('p', 3.356, 3.426), ('p', 4.126, 4.206), ('w', 4.646, 4.676), ('m', 4.876, 4.966), ('p', 5.536, 5.576)]",5,10
242,s3_2_seg243,"[('b', 0.51, 0.57)]","[('B', 0.506, 0.586), ('m', 1.076, 1.116), ('b', 1.116, 1.166)]",1,3
243,s3_2_seg244,"[('m', 0.43, 0.59)]","[('B', 1.246, 1.276)]",1,1
244,s3_2_seg245,"[('w', 1.13, 1.26)]","[('m', 0.456, 0.566)]",1,1
245,s3_2_seg246,"[('m', 0.11, 0.17)]","[('m', 0.086, 0.146)]",1,1
246,s3_2_seg247,"[('w', 0.0, 0.06), ('f', 1.51, 1.54)]","[('p', 1.376, 1.416), ('m', 1.556, 1.636), ('p', 1.636, 1.686), ('p', 2.186, 2.276)]",2,4
247,s3_2_seg248,"[('b', 0.16, 0.21), ('p', 0.32, 0.35), ('f', 0.98, 1.02), ('m', 2.04, 2.14)]","[('B', 0.126, 0.156), ('p', 0.226, 0.266), ('m', 0.956, 1.016), ('m', 1.696, 1.726), ('p', 1.726, 1.786)]",4,5
248,s3_2_seg249,"[('m', 0.44, 0.5), ('v', 1.32, 1.35), ('b', 1.42, 1.45), ('v', 1.45, 1.51), ('w', 2.77, 2.8), ('w', 2.84, 2.91), ('b', 3.11, 3.14), ('v', 3.95, 4.03), ('m', 4.55, 4.82)]","[('B', 0.116, 0.156), ('m', 0.486, 0.546), ('m', 2.336, 2.416), ('b', 2.416, 2.456), ('m', 3.996, 4.096), ('B', 4.616, 4.656)]",9,6
249,s3_2_seg250,"[('v', 1.37, 1.43), ('w', 1.43, 1.5), ('f', 1.7, 1.76), ('m', 2.12, 2.22), ('p', 2.22, 2.25), ('m', 2.39, 2.45), ('f', 3.2, 3.25)]","[('B', 1.496, 1.526), ('p', 1.766, 1.806), ('m', 2.506, 2.596), ('p', 2.596, 2.646), ('m', 3.306, 3.386), ('B', 3.446, 3.506)]",7,6
250,s3_2_seg251,"[('w', 0.0, 0.32), ('m', 0.52, 0.55), ('p', 0.83, 0.88)]","[('p', 0.416, 0.506), ('B', 0.856, 0.896)]",3,2
251,s3_2_seg252,"[('p', 0.07, 0.1), ('v', 0.9, 0.96), ('f', 1.5, 1.53), ('f', 2.18, 2.21)]","[('p', 0.246, 0.276), ('B', 1.236, 1.266), ('B', 2.111, 2.146)]",4,3
252,s3_2_seg253,"[('w', 0.18, 0.24)]",[],1,0
253,s3_2_seg254,"[('v', 0.28, 0.35), ('m', 0.5, 0.53), ('v', 0.7, 0.74), ('m', 0.74, 0.79), ('v', 3.52, 3.57), ('m', 3.67, 3.7), ('v', 3.88, 3.91)]","[('m', 0.856, 0.966)]",7,1
254,s3_2_seg255,"[('m', 0.55, 0.63), ('w', 0.63, 0.73), ('p', 1.19, 1.22), ('v', 1.3, 1.34), ('b', 1.435, 1.47)]","[('B', 0.306, 0.356), ('B', 1.026, 1.076), ('w', 1.076, 1.106), ('B', 1.166, 1.196), ('m', 1.276, 1.316)]",5,5
255,s3_2_seg256,"[('m', 1.92, 1.95), ('m', 2.37, 2.42)]","[('m', 0.886, 0.976), ('p', 1.326, 1.356), ('m', 2.336, 2.406)]",2,3
256,s3_2_seg257,[],[],0,0
257,s3_2_seg258,"[('m', 1.31, 2.15), ('f', 2.53, 2.56)]","[('b', 0.066, 0.096), ('f', 2.156, 2.236)]",2,2
258,s3_2_seg259,"[('b', 1.15, 1.18), ('m', 1.41, 1.56), ('b', 1.6, 1.63), ('b', 2.24, 2.27), ('v', 2.31, 2.34), ('p', 2.6, 2.63), ('b', 2.73, 2.76)]","[('p', 0.0, 0.056), ('m', 0.266, 0.316), ('f', 0.556, 0.586), ('B', 0.826, 0.876)]",7,4
259,s3_2_seg260,"[('b', 0.15, 0.27)]","[('f', 0.336, 0.396)]",1,1
260,s3_2_seg261,"[('w', 0.46, 0.54), ('f', 1.79, 1.82), ('v', 1.91, 1.95)]","[('b', 0.0, 0.026), ('B', 0.576, 0.606), ('p', 1.286, 1.316), ('m', 1.796, 1.856)]",3,4
261,s3_2_seg262,"[('b', 1.74, 1.77), ('w', 1.86, 1.89), ('b', 2.99, 3.04), ('p', 3.22, 3.27), ('p', 3.42, 3.46)]","[('p', 2.306, 2.386), ('B', 3.166, 3.196)]",5,2
262,s3_2_seg263,[],[],0,0
263,s3_2_seg264,"[('m', 0.71, 0.74), ('m', 0.9, 1.17), ('m', 1.7, 1.73), ('b', 1.73, 1.76)]","[('p', 0.236, 0.266), ('w', 0.266, 0.296), ('p', 0.466, 0.536), ('m', 0.806, 0.866), ('m', 0.986, 1.026), ('m', 1.536, 1.566), ('b', 1.566, 1.606)]",4,7
264,s3_2_seg265,"[('f', 1.45, 1.53), ('m', 1.6, 1.63), ('w', 2.63, 2.66)]","[('p', 0.286, 0.366), ('m', 0.476, 0.526), ('f', 1.196, 1.256), ('m', 1.326, 1.386), ('p', 1.526, 1.576), ('w', 2.116, 2.166), ('m', 2.336, 2.406)]",3,7
265,s3_2_seg266,"[('w', 0.18, 0.27), ('f', 0.66, 0.69), ('v', 0.91, 0.94), ('f', 1.01, 1.06)]","[('B', 0.116, 0.146), ('f', 0.546, 0.606), ('m', 1.156, 1.186)]",4,3
266,s3_2_seg267,"[('p', 0.83, 0.88)]","[('p', 0.266, 0.326)]",1,1
267,s3_2_seg268,[],[],0,0
268,s3_2_seg269,"[('m', 0.99, 1.12)]","[('m', 0.576, 0.626), ('B', 0.691, 0.726), ('w', 0.726, 0.826)]",1,3
269,s3_2_seg270,"[('p', 0.53, 0.59), ('w', 2.14, 2.19), ('v', 2.4, 2.45), ('w', 2.59, 2.66)]","[('p', 0.206, 0.256), ('w', 2.126, 2.186)]",4,2
270,s3_2_seg271,"[('v', 2.56, 2.59), ('m', 2.59, 2.63), ('f', 2.87, 2.93)]",[],3,0
271,s3_2_seg272,"[('w', 0.0, 0.05)]","[('p', 0.006, 0.036), ('B', 0.556, 0.586)]",1,2
272,s3_2_seg273,[],[],0,0
273,s3_2_seg274,"[('m', 0.25, 0.29), ('f', 0.29, 0.35), ('m=', 0.35, 0.43), ('m', 0.49, 0.6), ('b', 3.43, 3.49), ('p', 3.87, 3.98)]","[('b', 0.016, 0.086), ('m', 0.536, 0.596), ('m', 3.286, 3.366), ('B', 4.056, 4.106), ('p', 4.416, 4.466)]",6,5
274,s3_2_seg275,"[('f', 0.29, 0.32), ('m', 0.42, 0.46), ('m', 0.51, 0.57)]","[('m', 0.246, 0.296)]",3,1
275,s3_2_seg276,"[('m', 1.66, 1.73), ('b', 2.06, 2.1), ('p', 2.19, 2.24)]","[('m', 0.926, 0.966), ('m', 1.591, 1.696)]",3,2
276,s3_2_seg277,"[('f', 0.13, 0.2)]","[('f', 0.096, 0.136), ('m', 0.476, 0.506), ('b', 0.506, 0.536)]",1,3
277,s3_2_seg278,"[('m', 0.22, 0.26), ('w', 2.34, 2.37), ('w', 2.46, 2.55)]","[('b', 0.056, 0.096)]",3,1
278,s3_2_seg279,"[('w', 0.05, 0.12), ('w', 1.24, 1.35), ('m', 7.94, 7.99)]","[('m', 5.696, 5.726), ('B', 5.806, 5.846), ('m', 7.206, 7.236), ('m', 7.396, 7.436), ('B', 7.506, 7.546), ('m', 8.126, 8.156)]",3,6
279,s3_2_seg280,"[('v', 0.41, 0.51), ('v', 2.08, 2.16), ('w', 2.38, 2.43), ('p', 2.64, 2.72)]","[('B', 0.616, 0.686), ('m', 2.676, 2.756)]",4,2
280,s3_2_seg281,"[('m', 0.68, 0.71), ('b', 0.87, 0.93)]","[('m', 0.186, 0.246), ('m', 0.396, 0.446), ('p', 0.446, 0.496), ('B', 0.956, 0.986), ('w', 0.986, 1.056), ('B', 1.126, 1.176), ('m', 1.266, 1.296), ('m', 2.256, 2.286)]",2,8
281,s3_2_seg282,"[('w', 1.2, 1.23)]",[],1,0
282,s3_2_seg283,"[('m', 0.11, 0.15), ('p', 0.46, 0.49), ('w', 0.8, 0.86), ('f', 0.98, 1.15), ('m', 1.22, 1.28), ('m', 1.45, 1.55)]","[('B', 0.156, 0.196), ('m', 1.006, 1.046), ('p', 1.416, 1.466), ('w', 1.666, 1.736)]",6,4
283,s3_2_seg284,"[('p', 0.14, 0.17), ('w', 0.42, 0.46), ('w', 1.5, 1.53), ('m', 2.45, 2.48), ('w', 2.59, 2.68), ('v', 3.35, 3.4), ('f', 3.48, 3.55), ('w', 3.84, 3.94)]","[('m', 0.166, 0.196), ('p', 0.796, 0.836), ('w', 1.036, 1.136), ('m', 2.266, 2.346), ('f', 3.026, 3.116), ('w', 3.116, 3.186), ('B', 4.246, 4.296), ('p', 4.396, 4.456)]",8,8
284,s3_2_seg285,"[('b', 0.03, 0.06), ('p', 0.14, 0.19), ('p', 0.97, 1.03), ('m', 1.23, 1.32)]","[('p', 0.166, 0.196), ('p', 0.966, 1.026), ('m', 1.146, 1.176)]",4,3
285,s3_2_seg286,"[('m', 0.64, 0.68), ('m', 0.91, 1.18)]","[('m', 0.116, 0.146), ('B', 0.306, 0.336), ('m', 0.426, 0.476), ('p', 0.576, 0.606)]",2,4
286,s3_2_seg287,[],"[('B', 0.176, 0.206), ('w', 0.206, 0.266), ('B', 2.126, 2.156), ('w', 2.156, 2.226)]",0,4
287,s3_2_seg288,"[('m', 0.23, 0.27), ('f', 0.4, 0.46), ('v', 1.3, 1.33), ('p', 1.33, 1.39)]","[('f', 0.096, 0.146), ('m', 0.906, 0.936), ('p', 1.266, 1.336)]",4,3
288,s3_2_seg289,"[('f', 0.1, 0.17), ('w', 0.42, 0.45), ('w', 0.66, 0.69), ('p', 2.88, 2.91), ('b', 4.55, 4.64)]","[('f', 0.081, 0.146), ('p', 1.186, 1.216), ('p', 3.846, 3.896)]",5,3
289,s3_2_seg290,"[('f', 0.8, 0.83)]","[('m', 0.086, 0.116), ('B', 0.336, 0.366), ('f', 0.541, 0.586)]",1,3
290,s3_2_seg291,"[('w', 0.27, 0.3), ('p', 0.7, 0.74), ('m', 0.96, 0.99)]","[('p', 1.056, 1.086), ('m', 1.206, 1.246)]",3,2
291,s3_2_seg292,"[('w', 0.0, 0.07)]",[],1,0
292,s3_2_seg293,"[('m', 8.28, 8.38)]","[('p', 0.0, 0.026), ('p', 0.146, 0.176)]",1,2
293,s3_2_seg294,"[('w', 0.32, 0.35), ('w', 0.58, 0.68), ('b', 0.95, 1.01)]","[('p', 0.216, 0.256), ('p', 0.556, 0.606), ('m', 0.826, 0.946)]",3,3
294,s3_2_seg295,[],"[('B', 0.296, 0.346)]",0,1
295,s3_2_seg296,"[('b', 2.01, 2.05), ('m', 2.23, 2.33), ('b', 2.33, 2.36)]","[('p', 0.496, 0.526), ('m', 2.786, 2.856)]",3,2
296,s3_2_seg297,[],"[('B', 0.626, 0.666)]",0,1
297,s3_2_seg298,"[('m', 0.11, 0.17), ('p', 0.44, 0.47), ('m', 2.97, 3.04)]","[('p', 0.716, 0.756), ('p', 3.976, 4.006), ('w', 4.006, 4.066)]",3,3
298,s3_2_seg299,"[('m', 0.16, 0.25), ('m', 1.325, 1.41), ('b', 1.57, 1.6)]","[('m', 0.511, 0.676), ('B', 0.906, 0.956), ('m', 1.436, 1.496)]",3,3
299,s3_2_seg300,[],"[('m', 0.106, 0.186), ('m', 0.446, 0.496)]",0,2
300,s3_2_seg301,[],"[('p', 0.236, 0.266), ('p', 0.586, 0.626), ('w', 0.626, 0.696)]",0,3
301,s3_2_seg302,"[('b', 0.28, 0.31), ('f', 0.51, 0.57), ('m', 0.99, 1.02), ('m', 1.07, 2.24), ('m', 2.78, 2.81), ('p', 3.0, 3.03), ('m', 3.3, 3.34), ('m', 3.53, 3.58), ('w', 3.64, 3.72), ('m', 3.82, 3.85)]","[('B', 0.296, 0.366), ('m', 2.886, 2.936), ('m', 2.986, 3.056), ('p', 3.196, 3.286), ('m', 3.826, 3.896)]",10,5
302,s3_2_seg303,"[('m', 0.04, 0.38), ('w', 0.45, 0.5)]",[],2,0
303,s3_2_seg304,"[('v', 0.17, 0.4)]",[],1,0
304,s3_2_seg305,"[('m', 0.0, 0.05), ('p', 0.21, 0.24)]","[('p', 0.356, 0.396)]",2,1
305,s3_2_seg306,"[('m', 0.55, 0.58), ('m', 0.74, 0.8), ('v', 1.21, 1.85), ('m', 2.49, 2.65)]","[('B', 0.186, 0.226), ('m', 0.776, 0.806), ('p', 2.146, 2.176)]",4,3
306,s3_2_seg307,"[('p', 0.25, 0.29), ('f', 1.04, 1.11)]","[('w', 0.036, 0.126), ('m', 0.776, 0.826), ('m', 0.956, 1.026)]",2,3
307,s3_2_seg308,"[('m', 0.06, 0.235), ('b', 0.35, 0.39), ('v', 0.39, 0.42), ('p', 0.71, 0.81), ('m', 1.01, 1.04)]","[('B', 0.306, 0.346), ('w', 0.956, 1.016)]",5,2
308,s3_2_seg309,"[('m', 0.83, 0.9), ('w', 1.59, 1.67), ('p', 3.24, 3.3)]","[('p', 0.196, 0.276), ('w', 0.276, 0.306), ('B', 0.446, 0.506), ('m', 0.676, 0.706), ('p', 1.486, 1.526), ('w', 1.526, 1.616), ('p', 3.496, 3.566)]",3,7
309,s3_2_seg310,"[('m', 0.46, 0.61)]","[('B', 0.666, 0.736)]",1,1
310,s3_2_seg311,"[('w', 2.1, 2.16)]","[('B', 0.696, 0.726)]",1,1
311,s3_2_seg312,"[('m', 0.15, 0.23), ('p', 0.23, 0.26), ('p', 0.31, 0.34), ('v', 0.9, 0.96)]","[('p', 0.136, 0.216), ('m', 0.656, 0.736), ('B', 1.506, 1.566), ('m', 1.606, 1.646)]",4,4
312,s3_2_seg313,"[('m', 0.4, 0.44)]","[('m', 0.276, 0.346)]",1,1
313,s3_2_seg314,"[('b', 0.31, 0.34), ('p', 0.81, 0.85), ('f', 1.24, 1.31), ('b', 3.59, 3.63)]","[('p', 0.0, 0.036), ('w', 0.036, 0.086), ('B', 0.266, 0.296), ('B', 0.466, 0.536), ('m', 0.766, 0.806), ('m', 1.546, 1.606), ('b', 1.606, 1.656), ('f', 2.236, 2.296), ('w', 2.296, 2.446), ('f', 3.196, 3.236), ('w', 3.236, 3.296), ('B', 3.946, 4.016)]",4,12
314,s3_2_seg315,"[('f', 1.01, 1.17), ('m', 1.35, 1.44), ('w', 1.85, 1.88), ('m', 3.4, 3.48), ('m', 4.38, 4.45)]","[('m', 1.216, 1.256), ('m', 2.396, 2.466), ('m', 2.496, 2.556), ('m', 2.886, 2.976), ('F', 3.046, 3.146), ('m', 4.256, 4.286)]",5,6
315,s3_2_seg316,"[('w', 3.12, 3.15)]","[('m', 2.956, 3.026), ('p', 4.146, 4.216), ('w', 4.766, 4.816)]",1,3
316,s3_2_seg317,[],"[('m', 0.246, 0.336), ('f', 0.456, 0.486), ('w', 0.486, 0.536)]",0,3
317,s3_2_seg318,"[('w', 0.18, 0.32), ('w', 1.44, 1.49), ('w', 2.83, 2.87), ('p', 3.4, 3.44)]","[('m', 0.131, 0.336), ('m', 1.866, 1.946), ('b', 1.946, 1.986), ('m', 2.256, 2.306), ('p', 3.466, 3.526)]",4,5
318,s3_2_seg319,"[('w', 0.22, 0.25), ('m', 1.1, 1.32), ('b', 1.74, 1.77), ('w', 2.7, 2.85)]","[('w', 0.126, 0.156), ('m', 1.356, 1.426), ('m', 1.686, 1.816), ('B', 2.296, 2.356), ('m', 2.606, 2.726)]",4,5
319,s3_2_seg320,"[('v', 0.19, 0.26)]","[('m', 0.196, 0.236), ('m', 0.236, 0.336)]",1,2
320,s3_2_seg321,"[('m', 0.57, 0.63), ('w', 0.63, 0.66), ('v', 0.77, 0.8), ('p', 1.23, 1.26), ('p', 1.35, 1.39), ('p', 1.76, 1.79), ('f', 2.66, 2.72), ('m', 3.33, 3.44)]","[('p', 0.696, 0.756), ('p', 1.246, 1.286), ('B', 1.886, 1.946), ('f', 2.186, 2.246), ('p', 2.616, 2.706)]",8,5
321,s3_2_seg322,"[('w', 0.23, 0.34)]","[('p', 0.0, 0.046), ('m', 0.526, 0.566), ('p', 0.626, 0.716), ('w', 0.716, 0.796)]",1,4
322,s3_2_seg323,"[('m', 0.26, 0.34), ('m', 0.53, 0.64), ('w', 0.64, 0.68), ('b', 2.88, 2.92), ('p', 3.07, 3.1)]","[('p', 0.0, 0.046), ('w', 0.046, 0.106), ('m', 0.436, 0.496), ('p', 1.956, 1.986), ('w', 1.986, 2.036), ('m', 2.626, 2.666), ('p', 2.666, 2.736)]",5,7
323,s3_2_seg324,[],[],0,0
324,s3_2_seg325,"[('p', 1.81, 1.87), ('v', 2.09, 2.14), ('w', 2.99, 3.02), ('w', 5.17, 5.2), ('w', 5.39, 5.52), ('p', 6.23, 6.26), ('w', 6.8, 6.87), ('w', 7.56, 7.6)]","[('p', 0.0, 0.026), ('w', 0.026, 0.126), ('f', 1.456, 1.496), ('w', 1.496, 1.556), ('p', 2.146, 2.176), ('p', 2.856, 2.896), ('p', 4.676, 4.726), ('p', 6.816, 6.896), ('w', 7.346, 7.486), ('p', 7.836, 7.906)]",8,10
325,s3_2_seg326,"[('m', 0.58, 0.69), ('v', 2.33, 2.37)]","[('p', 1.136, 1.186)]",2,1
326,s3_2_seg327,"[('w', 0.4, 0.43), ('f', 0.73, 0.79), ('m', 0.89, 0.92), ('b', 0.92, 0.95), ('m', 1.28, 1.32)]","[('b', 0.896, 0.926)]",5,1
327,s3_2_seg328,"[('w', 0.0, 0.09), ('f', 0.2, 0.23), ('m', 0.26, 0.29), ('b', 0.29, 0.32), ('m', 0.66, 0.7), ('f', 0.86, 0.9), ('m', 1.01, 1.11), ('m', 1.47, 1.53), ('m', 1.71, 1.74)]","[('b', 0.746, 0.776), ('p', 1.036, 1.096), ('m', 1.206, 1.266), ('m', 1.566, 1.606), ('m', 1.686, 1.746)]",9,5
328,s3_2_seg329,"[('v', 0.07, 0.11), ('b', 0.36, 0.4)]","[('p', 0.086, 0.156)]",2,1
329,s3_2_seg330,"[('v', 0.17, 0.27), ('m', 0.59, 0.64), ('w', 0.64, 0.67), ('p', 1.03, 1.06), ('w', 1.3, 1.33), ('m', 1.5, 1.59)]","[('m', 0.266, 0.326), ('m', 0.746, 0.816), ('p', 0.816, 0.856), ('m', 1.546, 1.626), ('w', 1.706, 1.736)]",6,5
330,s3_2_seg331,"[('w', 0.0, 0.03)]",[],1,0
331,s3_2_seg332,"[('v', 0.1, 0.13), ('v', 0.33, 0.38), ('w', 0.43, 0.46)]","[('m', 0.326, 0.416), ('p', 0.696, 0.746)]",3,2
332,s3_2_seg333,"[('v', 0.51, 0.66), ('p', 0.66, 0.8), ('m', 1.69, 1.75), ('w', 1.89, 1.96)]","[('m', 0.176, 0.236), ('p', 0.316, 0.376), ('p', 0.806, 0.876), ('B', 1.006, 1.046), ('p', 1.276, 1.336), ('m', 1.476, 1.536)]",4,6
333,s3_2_seg334,"[('m', 0.0, 0.14), ('m', 0.39, 1.06)]","[('m', 0.016, 0.106), ('m', 0.256, 0.296)]",2,2
334,s3_2_seg335,"[('m', 0.37, 0.44), ('f', 1.59, 1.63)]","[('p', 0.546, 0.606), ('m', 0.726, 0.776), ('B', 1.516, 1.546)]",2,3
335,s3_2_seg336,"[('w', 0.22, 0.27)]",[],1,0
336,s3_2_seg337,"[('w', 0.05, 0.17), ('w', 1.34, 1.44)]","[('m', 1.626, 1.656)]",2,1
337,s3_2_seg338,"[('p', 0.63, 0.69)]","[('p', 0.466, 0.506)]",1,1
338,s3_2_seg339,"[('p', 0.66, 0.74), ('b', 0.9, 0.93), ('v', 1.15, 1.21), ('p', 1.45, 1.48)]","[('m', 0.276, 0.306), ('p', 0.306, 0.336), ('B', 0.566, 0.626), ('p', 1.036, 1.066)]",4,4
339,s3_2_seg340,"[('b', 0.22, 0.27), ('f', 0.44, 0.53), ('f', 0.71, 0.79), ('p', 0.99, 1.03)]","[('f', 0.496, 0.526), ('m', 0.846, 0.946), ('p', 1.086, 1.186), ('m', 1.616, 1.676)]",4,4
340,s3_2_seg341,"[('p', 0.12, 0.23), ('m', 0.6, 0.65), ('m', 1.34, 1.37), ('f', 1.67, 1.82)]","[('m', 0.156, 0.196), ('p', 0.576, 0.656), ('m', 0.786, 0.816), ('B', 1.706, 1.736)]",4,4
341,s3_2_seg342,"[('p', 0.04, 0.07), ('m', 1.06, 1.095), ('b', 1.33, 1.36), ('v', 1.75, 1.78)]","[('m', 0.386, 0.416), ('w', 0.856, 0.936), ('p', 1.036, 1.066)]",4,3
342,s3_2_seg343,[],[],0,0
343,s3_2_seg344,"[('f', 0.735, 0.79), ('w', 1.08, 1.14), ('m', 1.2, 1.27), ('b', 2.37, 2.45), ('m', 2.72, 2.85), ('b', 2.85, 2.88), ('m', 4.08, 4.11)]","[('B', 0.596, 0.636), ('w', 0.846, 0.936), ('m', 1.696, 1.726), ('B', 2.031, 2.156), ('m', 3.156, 3.216)]",7,5
344,s3_2_seg345,"[('b', 0.73, 0.76), ('w', 1.67, 1.7), ('m', 2.06, 2.095), ('f', 2.095, 2.13), ('m', 2.64, 2.7)]","[('w', 0.246, 0.396), ('p', 1.436, 1.466), ('B', 2.096, 2.126)]",5,3
345,s3_2_seg346,"[('v', 0.51, 0.56), ('f', 0.81, 0.84), ('v', 1.18, 1.21), ('b', 1.41, 1.48), ('f', 1.66, 1.81), ('f', 3.79, 3.82), ('m', 4.02, 4.07), ('w', 4.07, 4.1), ('m', 5.06, 5.13)]","[('B', 0.816, 0.866), ('B', 0.936, 0.986), ('p', 1.326, 1.356), ('p', 4.486, 4.556), ('m', 4.796, 4.826)]",9,5
346,s3_2_seg347,"[('f', 0.82, 0.86), ('m', 1.49, 1.54), ('f', 1.65, 1.68), ('m', 1.76, 1.82)]",[],4,0
347,s3_2_seg348,"[('m', 0.08, 0.13)]","[('m', 0.446, 0.496)]",1,1
348,s3_2_seg349,"[('w', 0.0, 0.03)]","[('p', 0.076, 0.106)]",1,1
349,s3_2_seg350,"[('v', 0.34, 0.38), ('f', 1.03, 1.06)]","[('B', 0.586, 0.636), ('m', 0.996, 1.036), ('m', 1.526, 1.586)]",2,3
350,s3_2_seg351,"[('m', 0.0, 0.31), ('v', 0.88, 0.92), ('b', 0.92, 0.96), ('p', 1.79, 1.98), ('m', 2.14, 2.17)]","[('m', 0.0, 0.326), ('m', 0.796, 0.836), ('m', 1.296, 1.396), ('p', 1.886, 1.916)]",5,4
351,s3_2_seg352,"[('b', 0.0, 0.04), ('v', 2.84, 2.885), ('w', 3.22, 3.29), ('b', 3.6, 3.63), ('v', 4.17, 4.22), ('f', 4.22, 4.31), ('m', 4.37, 4.5), ('m', 4.62, 4.67)]","[('p', 0.0, 0.046), ('p', 0.436, 0.466), ('w', 0.466, 0.496), ('m', 5.026, 5.066)]",8,4
352,s3_2_seg353,"[('p', 0.29, 0.34), ('m', 2.69, 3.05), ('f', 3.05, 3.08)]","[('p', 0.246, 0.296), ('m', 0.736, 0.986), ('m', 3.596, 3.816), ('p', 3.816, 3.856)]",3,4
353,s3_2_seg354,"[('b', 0.92, 0.95)]","[('b', 0.0, 0.126), ('B', 1.356, 1.406)]",1,2
354,s3_2_seg355,"[('m', 0.0, 0.21), ('m', 0.72, 0.81), ('m', 3.99, 4.16), ('m', 4.27, 4.32)]","[('m', 0.0, 0.156), ('m', 0.526, 0.556), ('m', 3.916, 4.016), ('m', 4.056, 4.146)]",4,4
355,s3_2_seg356,"[('b', 0.0, 0.04), ('m', 0.95, 2.63), ('m', 3.21, 3.37)]","[('p', 0.006, 0.056), ('w', 0.056, 0.116)]",3,2
